system:index,AREASYMBOL,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surfclayD_60,surfclayU_60,surfclay_background,surfclaybg,surfsandD_60,surfsandU_60,surfsand_background,surfsandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
00000000000000000122,AZ669,,53807,30,TCD,,41.3814580505,,Berm,-130.31678058689317,-67.00910949707034,3.982675864627322,855.6482457464981,0,0.20617667836321835,0.1561639316733132,00000000000000000122,1,31.943670271329882,-111.39946648504957,107.6967106808297,856.0330200195312,875.7517979663196,0.11620745542949759,0.16709080393290923,0.112786927450974,-0.8048745739185961,-0.9615988224110765,0.2654268419418789,0.8048745739185961,0.9615988224110765,0.8913967668517369,0.8048745739185961,0.9615988224110765,26.0,26.0,26.711008589943603,26.0,50.0,50.0,47.12400163450043,50.0,1.0,1.0,1.0,1.0,855.347646825104,855.6921498574679,"{""type"":""LineString"",""coordinates"":[[-111.39968260406124,31.943674535280365],[-111.39950933021628,31.943684037044388],[-111.39925181296988,31.94364454232226]]}"
0000000000000000013e,AZ669,,53807,30,TCD,,35.8703430997,,Berm,-67.0098392466518,-130.31628707096905,3.20813841477301,856.0490973797323,0,0.036269589338612164,-0.05177994922541698,0000000000000000013e,1,31.945956189115545,-111.39969248072667,112.3759147754152,854.7635782615931,763.4910202847312,0.1296029623534252,0.1152945766679672,0.11376873757936995,-0.8822839318380602,-0.975219432563506,0.4471842447916667,0.8822839318380602,0.975219432563506,0.6002371651785173,0.8822839318380602,0.975219432563506,26.0,26.0,26.846858146181685,26.0,49.0,49.0,46.88601584675054,49.0,1.0,1.0,1.0,1.0,854.3640471897768,854.613527550689,"{""type"":""LineString"",""coordinates"":[[-111.39988160216956,31.94596678945177],[-111.39950335932741,31.945945588499033]]}"
0000000000000000014e,AZ669,,53807,30,TCD,,69.3142573402,,Berm,89.99999999999977,-49.6673837825378,68.42019475332688,887.6537519746577,0,-0.23860492612985235,-0.4276166666731409,0000000000000000014e,1,31.89247451981139,-111.40074700458415,149.7951580643198,885.306117022479,332.4983067060678,0.13616999695709503,0.13831527295031693,0.1377258977104728,-0.8675006886489882,-1.2881045671866218,0.5175515146551863,0.8675006886489882,1.2881045671866218,0.5058387093553544,0.8675006886489882,1.2881045671866218,24.026796589524977,24.0,24.934417204392282,24.0,50.97320341047503,51.0,48.089905714758515,51.0,1.0,1.0,1.0,1.0,884.5295122625298,884.8825949945125,"{""type"":""LineString"",""coordinates"":[[-111.40064626061032,31.892175514167846],[-111.40067849138589,31.89234558870137],[-111.40087977655807,31.892765916023354]]}"
00000000000000000152,AZ669,,53807,30,TCD,,26.8167618818,,Berm,-130.33432388305664,-89.99999999999999,-28.37703727351502,887.8392542084016,0,0.14293321659240527,-0.07784264087125618,00000000000000000152,1,31.88653600332129,-111.4035382270148,105.00759320108125,887.3289794921875,18.401861577609054,0.14150943396226412,0.21888551604509981,0.13365137090908344,-0.08499425058153065,-0.674273913419654,-0.7127118215686323,0.08499425058153065,0.674273913419654,0.08890787760416667,0.08499425058153065,0.674273913419654,25.058252427184474,27.0,26.34823596498803,27.0,49.91262135922331,47.0,46.16254205366582,47.0,1.0,1.0,1.0,1.0,887.0363552879412,887.0498489030126,"{""type"":""LineString"",""coordinates"":[[-111.40366591032972,31.88649192847132],[-111.40349812936913,31.886532766034755],[-111.4034407456414,31.886613557966793]]}"
00000000000000000153,AZ669,,53807,30,TCD,,41.5609371285,,Berm,-130.31203842163086,-130.3122100830078,-47.470168466659,845.9843040934076,0,-0.057925891143780744,-0.13929922255441995,00000000000000000153,0,31.958992386972724,-111.39181188964587,32.846288370930075,847.9091891912441,424.9744689556328,0.09240529606472968,0.11553995576497736,0.1200756963650707,-1.8606814563629541,-3.9938913562463654,0.7789642070819506,1.8606814563629541,3.9938913562463654,0.7338638274783686,1.8606814563629541,3.9938913562463654,26.0,25.108761329305146,25.07250179714536,25.785425101214578,49.0,50.782477341389736,49.300258601112176,49.42914979757086,1.0,1.0,1.0,1.0,847.3558783677502,847.7145965358641,"{""type"":""LineString"",""coordinates"":[[-111.39194783408718,31.95884418432572],[-111.3916759447658,31.95914058947487]]}"
00000000000000000154,AZ669,,53807,30,TCD,,46.5844060499,,Berm,130.3119506835938,49.687911898184666,-56.87796843055392,845.9843040934076,0,-0.18174529692553373,-0.17818798078284867,00000000000000000154,0,31.95940993041357,-111.39146697330825,29.08457727604761,847.5560302734375,405.77693395613863,0.11385228317499235,0.12513904338153503,0.11810852513196375,-2.1078218738930445,-4.066135517569251,0.07871921785654952,2.1078218738930445,4.066135517569251,1.2808835708807464,2.1078218738930445,4.066135517569251,24.594983858952073,25.0,25.104033012426967,25.0,50.33598212068539,51.0,49.33533675815042,51.0,1.0,1.0,1.0,1.0,847.261512273356,847.6207731054463,"{""type"":""LineString"",""coordinates"":[[-111.39158700852563,31.959225951014677],[-111.39134693760994,31.959593909699535]]}"
00000000000000000155,AZ669,,53807,30,TCD,,25.7130743479,,Berm,149.4877929687501,90.0,10.44410661571765,846.0100549387607,0,0.37006178475912316,0.8184540247636534,00000000000000000155,0,31.959802648535014,-111.39118498330023,27.51515620030127,847.7670288085938,393.76292521097776,0.12808658762101602,0.16031363088057904,0.11812047960238176,-1.150600693049114,-1.2062261011693636,0.5123640890648554,1.150600693049114,1.2062261011693636,0.6311761765253247,1.150600693049114,1.2062261011693636,25.0,25.0,25.120334121063717,25.0,51.0,51.0,49.348067539576306,51.0,1.0,1.0,1.0,1.0,846.7836535126086,847.2387764560831,"{""type"":""LineString"",""coordinates"":[[-111.39131640824134,31.959826874045774],[-111.39105355842848,31.95977842288887]]}"
000000000000000001aa,AZ669,,53820,36,TCD,,41.870531128,,Berm,-67.01353454589844,90.00000000000006,-72.07222745411289,,1,0.3672178761169989,-0.08725573136300555,000000000000000001aa,0,31.962511267610218,-111.46996829254027,42620.72358787582,966.4481147430229,27.591609608291563,0.1320282602296144,0.1291547489890522,0.12843540019674068,-3.734149915088551,-3.552640263518299,1.6981929459376488,3.734149915088551,3.552640263518299,1.7415567423806049,3.734149915088551,3.552640263518299,23.0,23.0,22.90911090664619,23.0,54.0,54.0,52.30679205562618,54.0,1.0,1.0,1.0,1.0,965.3987199650254,966.839482421875,"{""type"":""LineString"",""coordinates"":[[-111.47002776581664,31.962327439124973],[-111.46990881902575,31.962695096067755]]}"
000000000000000001ab,AZ669,,53820,36,TCD,,55.0977618976,,Berm,-78.02485656738281,0.0,84.30173474615256,,0,-0.1353037210445847,-0.06997510581332117,000000000000000001ab,0,31.960510525004604,-111.42854414891885,42621.17782457561,897.1293361497962,27.549162544976326,0.10871652107132576,0.11481969682704082,0.1159494501562774,-4.417062955345273,-4.492754343393699,1.8973004187593765,4.417062955345273,4.492754343393699,1.5050115320553914,4.417062955345273,4.492754343393699,23.0,23.0,23.53769017650368,23.0,52.0,52.07245451643793,52.54684297293325,52.0,1.0,1.0,1.0,1.0,895.9762313518119,897.6285530277315,"{""type"":""LineString"",""coordinates"":[[-111.42856894099152,31.960758984984405],[-111.42851935698032,31.96026206501998]]}"
000000000000000001af,AZ669,,53817,35,TCD,,46.0437663161,,Berm,-90.00000000000001,-89.99999999999997,71.70717237439705,856.1514594132118,0,0.44075839035326453,0.3159321755658592,000000000000000001af,0,31.96478988456035,-111.40524522535742,140.22174781857098,859.387050838921,303.5040648437991,0.09816793893129774,0.11575233325745503,0.10303948095470623,-2.897944408814965,-3.111551950360081,1.6051062712644657,2.897944408814965,3.111551950360081,1.0150146484375,2.897944408814965,3.111551950360081,22.0,22.0,23.628852030737225,22.0,51.0,51.0,48.176749261537864,51.0,1.0,1.0,1.0,1.0,857.9886103091033,859.5191649926081,"{""type"":""LineString"",""coordinates"":[[-111.40531177432938,31.964991194132704],[-111.40517867667728,31.964588574953268]]}"
000000000000000001b0,AZ669,,53807,30,TCD,,65.9994692018,,Berm,-130.31169952530047,-180.0,45.43592289570958,857.5520248599017,0,0.18454003802044142,0.058679075355734925,000000000000000001b0,0,31.96038277909559,-111.40258365226033,42621.20710578356,856.1028724417301,20.565813626610794,0.09852216748768469,0.10535313080003907,0.10641489929539685,-2.7907999724745878,-2.5120412849704508,1.0634999130121514,2.7907999724745878,2.5120412849704508,1.0110919974643668,2.7907999724745878,2.5120412849704508,23.188262056414917,23.0,24.56247942221578,23.0,48.62347588717015,49.0,47.94715988420474,49.0,1.0,1.0,1.0,1.0,854.9024169322811,856.0357089561503,"{""type"":""LineString"",""coordinates"":[[-111.4028078951558,31.960610459666356],[-111.40235941047678,31.960155098130688]]}"
000000000000000001b3,AZ669,,53807,30,TCD,,96.6629951387,,Berm,-130.30908906788875,-90.0,-83.00694655396732,841.1079118389235,1,0.09240961701501181,0.0372841101690412,000000000000000001b3,1,31.968993700600326,-111.39427355948509,151.45851929479383,843.0768847109665,644.4039015925464,0.11369453268038267,0.1324490199960404,0.1142535502827578,-1.8172334703509703,-4.733751564482986,0.7582912826184913,1.8172334703509703,4.733751564482986,0.839810941193188,1.8172334703509703,4.733751564482986,25.0,25.0,24.766630673719355,25.0,49.0,49.0,47.91785445563598,49.0,1.0,1.0,1.0,1.0,842.5014928499523,843.1365404818392,"{""type"":""LineString"",""coordinates"":[[-111.3942202557687,31.969428258020653],[-111.39432686269683,31.96855914315773]]}"
000000000000000001b5,AZ669,,53849,52,TCD,,58.464202952,,Berm,67.0134735107423,90.00000000000011,-84.64113516379467,,0,-1.8593603494483573,-0.7190976097313397,000000000000000001b5,0,31.962551468297164,-111.2563224296423,42620.70707008642,1129.5660396077185,33.1609877384267,0.14938431626701232,0.15856341436585633,0.15282449688261118,-8.883774060592941,-7.087583480342687,2.3312038006171556,8.883774060592941,7.087583480342687,0.8455080819097324,8.883774060592941,7.087583480342687,22.0,20.090036501284303,21.357425315908205,21.67392458842273,59.0,59.0,59.18949444147887,59.0,2.0,2.0,2.0,2.0,1129.1093095310428,1130.1788496604865,"{""type"":""LineString"",""coordinates"":[[-111.2563772299059,31.96270130099047],[-111.25623537254899,31.96269263077666],[-111.25630862919759,31.962589482042855],[-111.25633976181183,31.962450591935884],[-111.25641294348513,31.962320573498914]]}"
000000000000000001b7,AZ669,,53757,18,TCD,,128.019711298,,Berm,-74.20614624023438,-49.683260783934884,-59.66143129108248,1070.0313497020522,1,0.7112449750998009,0.4259745258600564,000000000000000001b7,0,31.94380094040324,-111.51545553015559,191.7012578205686,1067.5179313275924,110.7601992214143,0.21396584398462312,0.2007815309632592,0.18091578126825794,-1.7335081907688163,-3.6857391533529835,3.3450386318925966,1.7335081907688163,3.6857391533529835,1.0317645467140817,1.7335081907688163,3.6857391533529835,23.0,23.0,21.911398554886734,23.0,53.0,53.0,54.98956024274843,53.0,2.0,2.0,1.9988243283971356,2.0,1066.4208959618304,1067.6442117859026,"{""type"":""LineString"",""coordinates"":[[-111.51582269397298,31.943399225552472],[-111.51581804255946,31.943506722475068],[-111.51576579968857,31.943556195418648],[-111.51549315584006,31.943637910914166],[-111.51531536905546,31.943777458227917],[-111.51526912727365,31.943961254150782],[-111.51525414645229,31.944100140714056],[-111.51529726076174,31.94429700882194]]}"
000000000000000001b8,AZ669,,53757,18,TCD,,55.6721305684,,Berm,-105.7936400467852,-89.99999999999999,-87.94095287364429,1067.7067593278557,1,-0.1096678294819165,-0.340549999048828,000000000000000001b8,0,31.944989366951997,-111.51296923405822,250.01396813084452,1063.593017578125,15.70207961182081,0.16919334766376287,0.19319114027891715,0.18116438041001268,-5.463382172498996,-4.7358737748535304,2.364632656020831,5.463382172498996,4.7358737748535304,2.790799052914963,5.463382172498996,4.7358737748535304,20.763033672506033,20.54287515762925,22.495596057143196,20.571428571428573,55.0,55.0,54.07727205696722,55.0,2.0,2.0,1.9707663586325845,2.0,1062.1483082490809,1064.164065406436,"{""type"":""LineString"",""coordinates"":[[-111.51296013593473,31.945242424887063],[-111.51297833213162,31.94473630901627]]}"
000000000000000001bb,AZ669,,53817,35,TCD,,34.3267153368,,Berm,-138.52977386686948,149.49337768554693,-79.0672789206399,985.6565537912966,1,-1.0049998827900295,-1.0746191301820907,000000000000000001bb,0,31.93935541976912,-111.47588989775423,42625.98943313698,991.2999877929688,9.198336691390656,0.1430348258706468,0.15481325618095737,0.14721853680180408,-1.3539117102070577,-0.9710947672526232,1.1475118001302083,1.3539117102070577,0.9710947672526232,0.16665140787760416,1.3539117102070577,0.9710947672526232,22.0,22.0,21.844096912123497,22.0,52.0,52.0,53.63873740825923,52.0,1.0,1.0,1.0,1.0,990.6830055930398,991.4889591298204,"{""type"":""LineString"",""coordinates"":[[-111.47589173240054,31.939206738557914],[-111.4759187057395,31.939345463738363],[-111.47583546467895,31.939498036676365]]}"
000000000000000001bd,AZ669,,53820,36,TCD,,154.743070332,,Berm,-112.99313354492186,89.99999999999989,-86.96483148664963,,1,0.2465887269219685,0.018314103075774333,000000000000000001bd,0,31.932878555275693,-111.41470678174299,42627.465314675304,884.5969848632811,71.8436803365256,0.1292649639305908,0.13003003003003,0.11840182690634204,-3.803034095254702,-3.6786345595048715,2.4464038688533187,3.803034095254702,3.6786345595048715,1.5397180217919033,3.803034095254702,3.6786345595048715,25.74379931024708,25.206169981575105,25.903749546758586,25.403646434341095,49.60244720555584,50.793830018424906,49.59735208687701,50.438495268866845,1.0,1.0,1.0,1.0,883.1483359507316,884.433489631204,"{""type"":""LineString"",""coordinates"":[[-111.41489900805263,31.933477946107445],[-111.414719981086,31.93337105186968],[-111.41459751283496,31.932995275560234],[-111.41461749286303,31.932766817698162],[-111.41472109076837,31.93244852109771],[-111.41496194413673,31.93229099444013]]}"
000000000000000001be,AZ669,,53807,30,TCD,,28.7555193763,,Berm,90.0,119.50140380859375,7.4892567651774575,865.4479398287261,0,8.233163124665143,0.5406463209250566,000000000000000001be,1,31.92902136104179,-111.39617708173269,67.1452975352853,864.4739990234375,542.7320332973179,0.16634272756721738,0.33576370409792444,0.11470740596202565,-2.0081101101421837,-1.992625156903216,0.8036988235572078,2.0081101101421837,1.992625156903216,0.8134686869806275,2.0081101101421837,1.992625156903216,26.0,26.0,24.923853895232305,26.0,49.0,49.0,49.938635735176305,49.0,1.0,1.0,1.0,1.0,863.6950805276044,864.1136958585879,"{""type"":""LineString"",""coordinates"":[[-111.39632682355645,31.929041046271585],[-111.39602733997305,31.929001675636343]]}"
000000000000000001bf,AZ669,,53807,30,TCD,,23.5688496883,,Berm,119.50140380859375,-130.3217369388312,2.8722014485193794,866.0806272316634,0,1.4892690034048972,0.19778731199036878,000000000000000001bf,1,31.92836741593873,-111.39621366085849,66.63952947791638,864.7310180664062,547.3334177656246,0.33412322274881523,0.3620801382438708,0.11576945875497742,-1.550607523043368,-1.6144233196812934,0.7554038377204128,1.550607523043368,1.6144233196812934,0.3810402281936831,1.550607523043368,1.6144233196812934,26.0,26.0,24.931006231230047,26.0,49.0,49.0,49.79685773386609,49.0,1.0,1.0,1.0,1.0,864.1139191546242,864.4744007726421,"{""type"":""LineString"",""coordinates"":[[-111.39633971436272,31.9283737401575],[-111.3960876073716,31.928361091595484]]}"
