system:index,AREASYMBOL,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surfclayD_60,surfclayU_60,surfclay_background,surfclaybg,surfsandD_60,surfsandU_60,surfsand_background,surfsandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
00000000000000000044,AZ669,,53759,19,MLC,,82.7213897455,,Berm,64.07504272460932,11.0848388671875,-15.247221520715597,982.7097372803289,0,1.3417985406082176,1.3577229374097488,00000000000000000044,1,31.712280598087048,-111.43563394962841,302.63213884211814,984.1129760742188,270.21917621261537,0.1719305171733123,0.1802910855063675,0.16849172090865353,-1.893369400305801,-1.2849235249861977,0.9166813109726492,1.893369400305801,1.2849235249861977,0.6482531908492698,1.893369400305801,1.2849235249861977,26.55188470066519,27.262270845653454,26.79374697705364,26.89183055975794,49.8160384331116,49.57806031933765,50.02464998535569,49.70272314674735,1.0,1.0,1.0,1.0,983.0238396117221,983.4141759500175,"{""type"":""LineString"",""coordinates"":[[-111.43604990927402,31.71216721532807],[-111.43521798896555,31.712393979495644]]}"
00000000000000000046,AZ669,,53875,68,MLC,,56.7970309954,,Berm,157.22457885742193,-68.5649871826172,-23.145586889384212,977.8613623732987,0,1.440480659326937,-0.04270802422330572,00000000000000000046,1,31.719404166590746,-111.43282233624556,122.80373718777751,977.9161777641938,409.20655682294625,0.10871753573585666,0.15616797900262466,0.17721960770149175,-2.195527475091467,-1.7357105535884332,0.586395263671875,2.195527475091467,1.7357105535884332,1.7495094629881198,2.195527475091467,1.7357105535884332,24.05186959691698,24.0,25.45896351876143,24.0,51.01156129569835,51.0,51.02032361995921,51.0,1.0,1.0,1.0,1.0,977.1813648224643,978.3049126271413,"{""type"":""LineString"",""coordinates"":[[-111.43309162357514,31.71928905206259],[-111.43255304824717,31.719519280552866]]}"
00000000000000000048,AZ669,,53875,68,MLC,,38.973549539,,Berm,44.41262817382807,-6.705108642578097,17.12113454390792,975.2979569666593,0,2.626721737254596,1.2088193984828566,00000000000000000048,1,31.722917617543807,-111.43080312863789,117.61331593082718,976.0889892578125,475.929342843035,0.1341793218223424,0.17802118440057774,0.1728514445101411,-1.8106221952084525,-1.9001389679472709,0.8961246636200333,1.8106221952084525,1.9001389679472709,1.2569795021645784,1.8106221952084525,1.9001389679472709,25.0,25.0,24.961807785450883,25.0,51.0,51.0,51.794259414780235,51.0,1.0,1.0,1.0,1.0,975.2250189620457,975.4301259559059,"{""type"":""LineString"",""coordinates"":[[-111.43099726580577,31.72297742014658],[-111.43060899172053,31.72285781464683]]}"
00000000000000000079,AZ669,,53875,68,MLC,,115.173964177,,Berm,-30.460739135742188,-90.0000000000001,-2.5313978164937585,947.9214172300423,0,0.0835762233461126,-0.1624210870684066,00000000000000000079,1,31.770283502522247,-111.40321923746232,112.53400182415156,948.5050048828125,56.001646766972776,0.12896622313203687,0.13342380771035262,0.13722009239306432,-1.075617492876404,-1.1215508829753276,0.2988842684614686,1.075617492876404,1.1215508829753276,0.09530168775048271,1.075617492876404,1.1215508829753276,30.0,28.556247950147597,26.440028419419487,30.0,44.0,45.44375204985241,47.498446652098885,44.0,1.0,1.0,1.0,1.0,948.2635155113892,948.9026543849453,"{""type"":""LineString"",""coordinates"":[[-111.40381557567557,31.7702421012954],[-111.40354826885482,31.77025190524972],[-111.40346459004203,31.770296954368607],[-111.40261535431591,31.770295163076916]]}"
0000000000000000007c,AZ669,,53875,68,MLC,,93.2644099633,,Berm,-105.82090759277344,-130.3680191040039,42.33454659088576,945.7844891165666,0,0.13240997575895525,0.03463899874266382,0000000000000000007c,1,31.777238688769323,-111.40049279571839,66.67404108661326,945.1119602748325,165.71297376141547,0.11827714119941074,0.12343397510122188,0.1475761265904421,-0.7672671166062628,-0.7837592396604691,0.6160446358395196,0.7672671166062628,0.7837592396604691,0.15448492279915627,0.7672671166062628,0.7837592396604691,27.27071438518312,27.0,27.79614173257084,27.0,46.72928561481688,47.0,46.60940334076616,47.0,1.0,1.0,1.0,1.0,944.7596175867127,945.1013049518797,"{""type"":""LineString"",""coordinates"":[[-111.40086934525269,31.777501940508913],[-111.4002489770854,31.777096357220742],[-111.40023249757705,31.776921751405236]]}"
0000000000000000007d,AZ669,,53875,68,MLC,,46.2831806653,,Berm,16.387908935546875,-130.36767959594727,26.943013738737978,944.221353039603,0,0.04036911326295581,0.01094064704882104,0000000000000000007d,1,31.778282639160402,-111.40040612136282,93.78610368981222,944.6127134380919,211.7431450176725,0.1280073362822311,0.13406408094435077,0.1435466905340649,-0.9053379091254784,-0.7539783135953257,0.3376441708909776,0.9053379091254784,0.7539783135953257,0.4242704525548409,0.9053379091254784,0.7539783135953257,29.88394875659383,27.0,27.796209775255242,28.500000000000004,43.21954282843507,47.0,46.580862293803065,45.0,1.0,1.0,1.0,1.0,944.3154531625601,944.6340923549337,"{""type"":""LineString"",""coordinates"":[[-111.40061628579927,31.77838945983026],[-111.40019595741182,31.778175818145435]]}"
0000000000000000007f,AZ669,,53875,68,MLC,,133.528291617,,Berm,99.64910888671875,-149.5372371673584,-59.993854627387314,944.7194181771578,0,-0.26270374213426706,-0.12310971393053038,0000000000000000007f,1,31.77822817785139,-111.40276505481779,98.52087754419517,944.2794848957316,30.406088705410372,0.12678782069734132,0.14234035860333438,0.1304238524195747,-0.8498710058872803,-0.06785602608078989,0.3929773060986008,0.8498710058872803,0.06785602608078989,0.37102951154660485,0.8498710058872803,0.06785602608078989,28.58802882815424,28.352489704230642,26.35612348616962,28.46059637912673,47.0,46.637776113815065,48.58071955719566,47.0,1.0,1.0,1.0,1.0,944.01987406642,944.2944930411904,"{""type"":""LineString"",""coordinates"":[[-111.4030772657193,31.77768754308851],[-111.40245284026619,31.77876881185263]]}"
00000000000000000080,AZ669,,53875,68,MLC,,46.9738613428,,Berm,-66.972354991011,-105.8209075927734,-12.23962997230272,945.1538412879823,0,3.397732736484453,1.8455472979117167,00000000000000000080,1,31.778170585662362,-111.40398108653419,105.40229438893964,944.177978515625,90.67087377810235,0.1696784792302276,0.19279854147675474,0.13037615741067082,-0.27542600109802606,-0.41666666666668567,-0.2584180823077986,0.27542600109802606,0.41666666666668567,0.9610873050648175,0.27542600109802606,0.41666666666668567,28.189804503835685,27.987138263665596,25.483115765738994,27.720357941834454,47.51695124969066,47.01286173633441,49.33629324155938,47.27964205816555,1.0,1.0,1.0,1.0,942.570155243295,942.8359698127298,"{""type"":""LineString"",""coordinates"":[[-111.40422201842722,31.778118319624603],[-111.40374015436885,31.77822285124655]]}"
00000000000000000082,AZ669,,53875,68,MLC,,91.3503303433,,Berm,49.63368225097656,0.0,23.224476796140213,943.1075471870428,0,0.17318546051790798,0.03479875141581923,00000000000000000082,1,31.782202297701584,-111.39828125118147,112.33530989808602,942.5440560800058,148.44293010215895,0.11320213985479552,0.12897526501766785,0.15711930961589388,-0.4155207169021651,-1.0129555792608471,-0.28376699926847476,0.4155207169021651,1.0129555792608471,0.3516577779716575,0.4155207169021651,1.0129555792608471,26.862026954998846,27.99969553965594,26.949734256661692,27.911598302687413,47.73296276555242,45.00121784137615,47.3212877665025,45.35360678925036,1.0,1.0,1.0534755972279473,1.0,941.8476148571497,942.2385046750261,"{""type"":""LineString"",""coordinates"":[[-111.39862549177712,31.782381480755898],[-111.39847875209591,31.7823953751786],[-111.39836761734259,31.782153889440714],[-111.39786913442727,31.782056923039264]]}"
00000000000000000083,AZ669,,53875,68,MLC,,70.3620916687,,Berm,-124.77053968771708,119.5400390625,38.05065198470723,941.4151688820405,0,0.03540819166928303,0.17790567662928097,00000000000000000083,1,31.78409564678516,-111.39753183092984,197.99842862206475,941.5486264669947,353.85720323489124,0.10016397922929765,0.16221712378767336,0.15528180318466714,-0.6891147129807678,-0.5569061237019923,0.20695659715670445,0.6891147129807678,0.5569061237019923,0.44169427356583435,0.6891147129807678,0.5569061237019923,27.10506841063591,26.720870238197598,27.027321040612346,27.0,47.47465794682041,48.279129761802366,47.35962585148447,48.0,1.0,1.0,1.1053333218589443,1.0,940.978537290585,941.3389498691829,"{""type"":""LineString"",""coordinates"":[[-111.39780537987268,31.78430975556709],[-111.39725828325379,31.783881537418473]]}"
