system:index,AREASYMBOL,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surfclayD_60,surfclayU_60,surfclay_background,surfclaybg,surfsandD_60,surfsandU_60,surfsand_background,surfsandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
000000000000000001de,AZ669,,53806,3,TCD,,90.2959548544,,Berm,49.65707397460932,-90.00000000000006,-46.98449351733685,,1,0.054056656587437156,-0.29281278293355656,000000000000000001de,0,31.85912370578555,-111.43065959902614,42644.21441594605,923.2218884419839,457.6680689396959,0.21878566537320243,0.15793148681120234,0.13574227100449998,-0.5619203274142137,-0.6005216557929316,0.8344516095710711,0.5619203274142137,0.6005216557929316,0.00601204261802953,0.5619203274142137,0.6005216557929316,29.0,28.175356415478618,26.54567249873923,29.0,48.0,48.228105906313644,47.90166520541577,48.0,1.0,1.0,1.0,1.0,922.2616226946722,923.0192391931091,"{""type"":""LineString"",""coordinates"":[[-111.43096684037165,31.858811343436976],[-111.43070040622774,31.859063032743002],[-111.43037162969769,31.859449282506414]]}"
000000000000000001df,AZ669,,53806,3,TCD,,155.305633318,,Berm,-130.3404761947068,-180.0,79.88275689480355,906.4082201314159,0,-0.09411226683975475,-0.07136390461968636,000000000000000001df,1,31.866811520754172,-111.41053381946027,102.31670912466026,906.4950851440428,82.81704839919253,0.11621093750000003,0.12809247463717405,0.13177602344629152,-2.0201403568893284,-1.716009553645506,1.612602970065306,2.0201403568893284,1.716009553645506,0.6354084147216099,2.0201403568893284,1.716009553645506,26.0,26.0,26.58754583116726,26.0,45.33163175497271,46.0,46.56391114765142,46.0,1.0,1.0,1.0,1.0,905.3666707624776,906.3376298567235,"{""type"":""LineString"",""coordinates"":[[-111.41058273249733,31.866151602950968],[-111.41041624166652,31.866474580505646],[-111.41040622291769,31.86658209287502],[-111.41062440881444,31.86726657370517],[-111.41066678638381,31.86735600354138],[-111.41080874852962,31.867418241684607]]}"
000000000000000001e0,AZ669,,53806,3,TCD,,188.404142545,,Berm,113.01034545898438,113.01046633657558,-19.85567102729025,917.3946707383642,0,0.2907880821054911,-0.1232943306527067,000000000000000001e0,0,31.855764751131343,-111.39625704826159,36.161953587333144,913.0647069085222,101.43552641467974,0.12964443159017103,0.15900340303356686,0.11622529656803944,-1.8487532595897846,-1.7040445400066346,-0.19434734764634715,1.8487532595897846,1.7040445400066346,0.8325366455917067,1.8487532595897846,1.7040445400066346,27.371472670536527,26.461107194413657,25.799336091749485,27.06886280007009,50.209509109821184,50.351730620740575,50.35312334418926,50.28386192395304,1.0,1.0,1.0,1.0,912.5144131076926,913.1327277982513,"{""type"":""LineString"",""coordinates"":[[-111.3971764699519,31.855432724957048],[-111.39533761994996,31.856096770691597]]}"
000000000000000001e2,AZ669,,53759,19,TCD,,53.8244517968,,Berm,-74.19061279296875,-49.65391540527344,73.4932387704113,1122.4501708984376,0,-1.6670021125196794,-0.561131411083469,000000000000000001e2,0,31.84842613815444,-111.54479458488694,111.82440445992114,1124.3610825017397,58.56513046426673,0.2622511485451761,0.2102870813397129,0.1850615113419859,-6.039761013454836,-7.75347900390625,6.879814569965674,6.039761013454836,7.75347900390625,3.433593421694165,6.039761013454836,7.75347900390625,19.0,19.0,20.28960014220951,19.0,60.0,60.0,58.58177508595553,60.0,2.0,2.0,2.060233128838568,2.0,1120.3358814601952,1123.4525742446356,"{""type"":""LineString"",""coordinates"":[[-111.54486417003527,31.8486609513048],[-111.54472500009292,31.84819132496621]]}"
000000000000000001e8,AZ669,,53793,27,TCD,,74.8085337641,,Berm,-90.0,-90.0,-63.956061978380006,1055.062691043329,1,0.32572038088552585,-0.12762023557156696,000000000000000001e8,0,31.80728048152963,-111.50338539053567,107.70593627724524,1057.3329425104484,366.5775485150685,0.1671472708547889,0.16626186796202252,0.1618683834485712,-4.461079401187362,-4.120677668959274,2.8405360870355403,4.461079401187362,4.120677668959274,1.459856344408763,4.461079401187362,4.120677668959274,28.0,28.0,26.559144110896458,28.0,47.980003619254425,47.55673085616128,50.15436921309311,47.79046836483156,2.0,2.0,1.9876339209056408,2.0,1055.6330400631753,1057.476683110012,"{""type"":""LineString"",""coordinates"":[[-111.50356825098588,31.80703482627333],[-111.5034320750003,31.80706671335483],[-111.50336443620654,31.807165504549168],[-111.5033497966616,31.807367088206224],[-111.50335598778838,31.807541719385753],[-111.50329854543261,31.807586730018215]]}"
000000000000000001e9,AZ669,,53757,18,TCD,,45.527130183,,Berm,-90.0,-130.35860019362735,-84.4601256841836,1057.2272695246959,1,0.4820165090248975,0.6572707660228103,000000000000000001e9,0,31.80777485990675,-111.5043993545655,45.774735947497895,1059.0980224609375,416.560826140673,0.1582163875056587,0.17079607885381884,0.1655386222012077,-4.547176836566223,-5.7840532238165,1.3979987308255204,4.547176836566223,5.7840532238165,2.005101613730934,4.547176836566223,5.7840532238165,27.718790126979602,25.0,25.824812311745827,25.0,47.37494649736053,51.0,51.38742699532781,51.0,2.0,2.0,2.0,2.0,1057.588896736356,1059.1803176501567,"{""type"":""LineString"",""coordinates"":[[-111.50433880078614,31.807936402402145],[-111.50443295171361,31.807891245842296],[-111.50437356308892,31.807577996688046]]}"
000000000000000001ea,AZ669,,53757,18,TCD,,159.795745645,,Berm,-130.35834835316086,-98.06154632568361,43.66513978470602,1047.3427519068389,0,0.93756474153455,1.0370896437574895,000000000000000001ea,0,31.808315428966036,-111.50532857912414,100.54309151795316,1060.4901612455362,451.4076528557106,0.16004748272813987,0.16512420847540185,0.1694370309625144,-6.601038032842325,-5.3580603193702245,2.1873472233278335,6.601038032842325,5.3580603193702245,3.275138832734683,6.601038032842325,5.3580603193702245,25.0,24.989232028255167,25.119305715842025,25.0,51.0,51.04475169057156,52.504149640394026,51.0,2.0,2.0,2.0,2.0,1058.515441270725,1061.3301372448586,"{""type"":""LineString"",""coordinates"":[[-111.50585916084896,31.808812604336573],[-111.5056807613107,31.808795399782962],[-111.50530579210191,31.808313227163328],[-111.50497787772224,31.807803996620834],[-111.50483118852196,31.807831448555884]]}"
000000000000000001eb,AZ669,,53793,27,TCD,,31.1390375763,,Berm,130.35824584960938,-149.52897672302845,57.240078779188906,1057.193037123442,0,0.3100854255720165,0.5044480034441993,000000000000000001eb,0,31.80876479544406,-111.50298983517649,124.12750138401535,1054.9759521484377,247.3318101402466,0.16663106173894468,0.15574110569443006,0.1625638092838725,-4.8470458984375,-4.862289649205536,1.6969562208127325,4.8470458984375,4.862289649205536,1.9547146872059784,4.8470458984375,4.862289649205536,28.0,28.0,26.256111946510167,28.0,47.0,47.0,50.56092531813268,47.0,2.0,2.0,1.9624180926033699,2.0,1053.4721503246515,1055.284912109375,"{""type"":""LineString"",""coordinates"":[[-111.50301708415113,31.808873128961483],[-111.50305867354884,31.808805789364463],[-111.50288486360617,31.808667647313005]]}"
000000000000000001ee,AZ669,,53793,27,TCD,,34.7211182726,,Berm,130.36062622070312,-49.63946736990903,-78.78537153633621,1021.4039798268449,1,-1.4058241519165875,-0.251343480393496,000000000000000001ee,0,31.80128967577738,-111.48437599725001,121.29269270883138,1019.176025390625,196.78258619722618,0.11571604431678295,0.16593364566402147,0.15142445619102296,-2.4057770976870643,-2.404510498046875,1.1898067853540322,2.4057770976870643,2.404510498046875,1.1471848260790314,2.4057770976870643,2.404510498046875,28.086516853932583,26.994060041740248,25.990654095262542,27.5,43.60898876404495,44.337293305506506,46.964022878833894,44.0,1.0,1.0,1.0181147469005027,1.0,1017.7748077392578,1019.5012871809066,"{""type"":""LineString"",""coordinates"":[[-111.48440665382401,31.8011350557017],[-111.48434534057341,31.80144429584569]]}"
000000000000000001f2,AZ669,,53793,27,TCD,,60.9695475062,,Berm,-89.99999999999997,-49.64141845703125,-73.32844130954281,1019.6746409554181,1,0.05293187057839025,0.17717378339637138,000000000000000001f2,0,31.807724220877045,-111.48577569260755,97.38821599714505,1019.6665997540509,465.2282335781837,0.11751020795745892,0.14796547472256474,0.1498492186428703,-3.5171842275129843,-3.6339662149524656,1.4002990975577252,3.5171842275129843,3.6339662149524656,1.3850934065773874,3.5171842275129843,3.6339662149524656,25.75440818314661,26.005262644966372,26.202045943891992,26.13438520130576,48.05806137359961,48.984212065100856,49.21107807375183,48.5968443960827,1.0,1.0,1.407313646919301,1.0,1018.7303727359671,1020.0982730819519,"{""type"":""LineString"",""coordinates"":[[-111.4858555819989,31.807457453832708],[-111.4856958027548,31.807990987871477]]}"
000000000000000001f3,AZ669,,53793,27,TCD,,71.3539384089,,Berm,-113.02132544974035,-180.0,75.1686475981749,1019.6769160340727,0,0.023597445796284863,0.1931828374728173,000000000000000001f3,0,31.806847846914888,-111.48644351337879,85.93984365177936,1020.552001953125,390.7449072605411,0.11924198250728862,0.2067430676353218,0.14985746506748746,-3.745251464843591,-3.77794453684578,1.6128243799856061,3.745251464843591,3.77794453684578,1.5060228856776803,3.745251464843591,3.77794453684578,27.0,27.0,26.509092934870118,27.0,46.0,46.0,48.749343591278915,46.0,1.0,1.0,1.325515701476683,1.0,1019.5038528143141,1021.0358606519353,"{""type"":""LineString"",""coordinates"":[[-111.48653576770936,31.807159284429257],[-111.48642381134933,31.806810400543423],[-111.4863699158833,31.806532948408456]]}"
000000000000000001f6,AZ669,,53793,27,TCD,,39.6526755888,,Berm,-90.00000000000001,-90.0,54.88923533168737,1043.5832790503212,0,-0.211754192202559,-0.5667574299441318,000000000000000001f6,0,31.810124986823162,-111.49613015047129,88.55872553244143,1038.845947265625,281.0064085097262,0.14982093115797857,0.1701639344262295,0.1474361878291145,-4.790266642544566,-4.548787738228839,1.6990262968045047,4.790266642544566,4.548787738228839,2.4705735352843776,4.790266642544566,4.548787738228839,27.45830353311401,28.0,26.81886650811268,28.0,47.54169646688599,47.0,49.27179557786163,47.0,1.0,1.0,1.5284296322278792,1.0,1037.6987751624988,1039.229718017578,"{""type"":""LineString"",""coordinates"":[[-111.49602181756526,31.809970905929553],[-111.49623848373874,31.810279067625032]]}"
00000000000000000205,AZ669,,53806,3,TCD,,120.213018968,,Berm,-49.63929431333651,90.0,-23.41166652895275,935.668029483748,0,-0.13771875180110804,-0.2749884770307466,00000000000000000205,1,31.80043078989449,-111.4020822355468,210.2964310579778,934.5276951891309,55.230867827568375,0.17079316935260974,0.1653213765819147,0.16895781819916736,-1.2324172824429525,-0.6503343558748043,0.5739613262886678,1.2324172824429525,0.6503343558748043,0.7040463614653921,1.2324172824429525,0.6503343558748043,29.216415551575185,28.67717116357503,28.22574617009042,28.90245924288477,42.78358444842482,43.32282883642495,45.54676572832812,43.09754075711523,1.0,1.0,1.0,1.0,933.8161596164014,934.3864719961665,"{""type"":""LineString"",""coordinates"":[[-111.40265590390095,31.800219661635868],[-111.4025460372245,31.80027822805344],[-111.40235733918816,31.80029673809284],[-111.401865258256,31.800490862810292],[-111.40169801910756,31.80062126371662],[-111.40154105405243,31.80070236978395]]}"
0000000000000000020a,AZ669,,53738,1,TCD,,82.3076178793,,Berm,-105.81815338134764,-130.3627236565009,57.699843713501515,1017.214229983581,0,0.4024532956839055,0.2994170496322169,0000000000000000020a,0,31.794430478488522,-111.47979936348493,189.19616589542716,1021.3653529056562,94.7757703616462,0.15781710914454278,0.1795265234546252,0.15384767260194396,-4.08967910274373,-4.133110240214023,1.6157343494567538,4.08967910274373,4.133110240214023,1.7751454804558382,4.08967910274373,4.133110240214023,24.927145930707024,25.0,25.601678650136726,25.0,48.16232658209065,48.0,47.822469214377655,48.0,1.0,1.0,1.0,1.0,1020.0113939055071,1021.4030985018102,"{""type"":""LineString"",""coordinates"":[[-111.48000554500112,31.794756622109563],[-111.4795931834238,31.79410433453524]]}"
0000000000000000020b,AZ669,,53738,1,TCD,,60.2789239684,,Berm,-74.18188084420606,-89.99999999999999,49.432112829357195,1021.2678303737997,0,0.264302856465643,0.3959135789089104,0000000000000000020b,0,31.794870039606813,-111.47723493579117,132.465166293319,1016.3574771521224,163.89591295630925,0.16366848699004177,0.16987803628164397,0.15913546372453924,-3.930667324262231,-3.9881490071613257,1.6049806968464964,3.930667324262231,3.9881490071613257,1.959603199640393,3.930667324262231,3.9881490071613257,23.88096419006051,23.99692368760543,24.693583566264273,23.831704668838224,49.124789207419894,50.0,48.85669465298431,49.6769815418024,1.0,1.0,1.0,1.0,1015.0423885988283,1016.707285563151,"{""type"":""LineString"",""coordinates"":[[-111.47742220485834,31.795088777518192],[-111.47704766761039,31.794651301421332]]}"
00000000000000000246,AZ669,,53902,85,TCD,,194.393870625,,Berm,-8.526512829121202E-14,-21.41524255329159,-21.974731045208262,,1,0.7960278479970009,0.4456226981518718,00000000000000000246,0,31.79858190432236,-111.22778037380402,42657.942931564765,1182.9102565320188,720.4237528052201,0.11937486144978943,0.13588907014681895,0.1572615201600519,-5.732054682882563,-4.885155312060533,3.1491862393412853,5.732054682882563,4.885155312060533,2.370378784676177,5.732054682882563,4.885155312060533,24.565961398156137,24.977781462444025,25.305675101389976,24.708166463520815,54.21701930092196,53.56799867352013,54.016358254277364,54.145916768239616,1.0,1.0,1.2266195796607895,1.0,1181.5547303554877,1183.6011449841485,"{""type"":""LineString"",""coordinates"":[[-111.22873333061604,31.798281855433682],[-111.22772187014202,31.798521024738207],[-111.22690505862265,31.799019587496872]]}"
00000000000000000267,AZ669,,53806,3,TCD,,79.9833414859,,Berm,-90.00000000000004,-49.66179594395274,-89.82583215015417,894.5934617753711,1,-0.25849157692109276,-0.34460934676192473,00000000000000000267,1,31.874414281559858,-111.40528701097912,133.1396991922308,896.5449829101562,150.91615435750123,0.11965985017209958,0.12772449869224067,0.13373844721381617,-0.9986964047544687,-0.6269843145619234,0.30592349485630166,0.9986964047544687,0.6269843145619234,0.22965351905440912,0.9986964047544687,0.6269843145619234,26.839827506545518,26.84014784014783,25.764155373131917,26.78664426711466,48.0,48.0,47.35550122425335,48.0,1.0,1.0,1.0,1.0,894.2748253815126,894.847452311721,"{""type"":""LineString"",""coordinates"":[[-111.40525955508758,31.874055023831744],[-111.40531475946757,31.87467733581796],[-111.40525740416818,31.87476260691442]]}"
0000000000000000026d,AZ669,,53806,3,TCD,,49.1853678492,,Berm,90.0,-30.470138549804688,4.8521832676378995,933.9036441876706,0,0.22736670547194976,-0.040687205248558594,0000000000000000026d,1,31.80551995278536,-111.39685103861477,54.8173457345886,933.4240112304688,672.461807834174,0.2016138133393522,0.3075552387740556,0.1319237926336675,-1.7474045166429732,-1.7951918205936293,0.8279571044353892,1.7474045166429732,1.7951918205936293,0.21178497910966598,1.7474045166429732,1.7951918205936293,30.0,28.0,27.816864478316912,30.0,44.0,44.0,46.405971317695176,44.0,1.0,1.0,1.2805740414794928,1.0,932.8550545590027,933.6523657754806,"{""type"":""LineString"",""coordinates"":[[-111.39710960521626,31.80551709570921],[-111.39680030092924,31.805540452109206],[-111.39660073933021,31.805473898283328]]}"
0000000000000000026e,AZ669,,53806,3,TCD,,35.4540187165,,Berm,130.35906172823167,119.53411865234375,49.48546417302223,933.7776136618714,0,0.3293593964662765,0.3671108584222689,0000000000000000026e,1,31.806059945052347,-111.3982341792395,96.94866948694164,932.8150024414062,555.0835551140827,0.3199608610567515,0.16017815902342464,0.14158895855814826,-0.6062136563389231,-0.586419916948671,0.22213287725378453,0.6062136563389231,0.586419916948671,0.21763432021941753,0.6062136563389231,0.586419916948671,29.438912596807338,29.0,28.239755181253244,29.0,44.56108740319267,45.0,46.09985413047185,45.0,1.0,1.0,1.2488556665702646,1.0,932.1583537724665,932.580604915338,"{""type"":""LineString"",""coordinates"":[[-111.39834486255069,31.806189471774655],[-111.39812349623863,31.805930418234272]]}"
0000000000000000026f,AZ669,,53806,3,TCD,,32.6760113955,,Berm,-158.58334159851074,-49.64059373779011,-21.20885765309306,933.7731627073581,0,-0.08614052247546156,-0.37373054291334146,0000000000000000026f,1,31.805352343975148,-111.39752318661813,45.89807501848621,933.0964380675008,600.086287015979,0.29207309544388194,0.2313288069835112,0.13579752159662065,-2.0183195863545507,-1.8577276907305418,0.5207650320871456,2.0183195863545507,1.8577276907305418,1.0247468369275718,2.0183195863545507,1.8577276907305418,29.95783030096923,28.0,28.15413530018094,28.0,44.01122258119367,44.0,45.91758637049366,44.0,1.0,1.0,1.2479447521215739,1.0,932.8948157516297,933.5584688700601,"{""type"":""LineString"",""coordinates"":[[-111.39768024938013,31.805291395272192],[-111.39736612364891,31.805413292485255]]}"
00000000000000000270,AZ669,,53807,30,TCD,,85.0605996626,,Berm,-130.3605040177645,-180.0,63.21291506373919,934.2070217285155,1,-0.05705567599748158,-0.11013337824765733,00000000000000000270,1,31.801619021139764,-111.4041119148613,207.03668091265388,932.3078887702883,128.87119818184425,0.14944427756082912,0.17144296428971229,0.1649734152914231,-1.3670776776402818,-1.0949358258928328,0.24324959910321317,1.3670776776402818,1.0949358258928328,0.3852312940017555,1.3670776776402818,1.0949358258928328,28.561509651397294,28.0,28.307091149404116,28.58828250401284,43.892538173437046,44.0,45.72248685089172,43.41171749598716,1.0,1.0,1.0,1.0,931.996462671088,932.4958637516673,"{""type"":""LineString"",""coordinates"":[[-111.40393471676907,31.80126803051858],[-111.40428911429971,31.8019700115155]]}"
0000000000000000027d,AZ669,,53806,3,TCD,,252.692071691,,Berm,1.1368683772161603E-13,105.8046042016399,-43.92119655664482,894.2987731399135,0,-0.3637297304842235,-2.3822169109186326,0000000000000000027d,0,31.878679818792424,-111.39468068848538,252.2671445889971,896.6502905839328,102.87346884421181,0.13594724557626736,0.1440168730295442,0.13184493350198398,-5.93121364883325,-5.356625006096806,0.7687091453586467,5.93121364883325,5.356625006096806,2.4378214778050733,5.93121364883325,5.356625006096806,23.22921947613012,23.294541709577754,22.976668308210595,23.18952513966481,50.31139100126743,49.66407879796138,51.265971865364925,50.278631284916216,1.0,1.0,1.0,1.0,896.2034342328449,897.451896049211,"{""type"":""LineString"",""coordinates"":[[-111.39537238484773,31.877762862873666],[-111.39519618425594,31.878287375345543],[-111.39499234571888,31.878485055312108],[-111.39476278088651,31.878803729743154],[-111.39423904633529,31.879060619649408],[-111.39367889490553,31.879393751778792]]}"
0000000000000000027f,AZ669,,53806,3,TCD,,156.382477531,,Berm,-130.36020278930664,74.18308366332056,57.46150684670107,934.1689382723165,0,0.26992404546198107,0.3853522192925675,0000000000000000027f,1,31.802722690898484,-111.39660409514553,171.4653037351327,936.3627155095882,637.5442223682672,0.2331157989749387,0.15146365530095382,0.14725710121246569,-0.1710992962500768,-0.39860568569247334,-0.4417423449507396,0.1710992962500768,0.39860568569247334,-0.20244506825993844,0.1710992962500768,0.39860568569247334,28.0,28.0,27.998666416464783,28.0,44.825216648358364,45.0,46.092744985188155,45.0,1.0,1.0,1.1530285676363132,1.0,935.8784406431229,935.9928015995622,"{""type"":""LineString"",""coordinates"":[[-111.39702682323045,31.80332742529285],[-111.39624597960679,31.80221921914846],[-111.3962454826993,31.80210278272604]]}"
