system:index,AREASYMBOL,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surfclayD_60,surfclayU_60,surfclay_background,surfclaybg,surfsandD_60,surfsandU_60,surfsand_background,surfsandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
0000000000000000003d,AZ669,Flank,53875,68,MLC,,119.329557096,,Berm,-25.176177978515625,-49.60324884010444,-36.807511676246186,1002.2665087682368,0,-0.24604049234686876,0.3387690208756003,0000000000000000003d,1,31.68307930249655,-111.43089661364134,179.17994533167658,1000.0419921875,356.5550092432068,0.20265638988463833,0.19074302883014277,0.18607249657255318,-0.648674931602045,-0.80851504355212,0.46839376953812467,0.648674931602045,0.80851504355212,-0.593388732838207,0.648674931602045,0.80851504355212,26.0,25.999895588619164,25.599052276764507,26.0,53.0,53.0,53.908479467698676,53.0,1.0,1.0,1.0044863064925889,1.0,998.7110775598875,998.7853187052239,"{""type"":""LineString"",""coordinates"":[[-111.43137155822625,31.68272389918797],[-111.43042166541973,31.68343470404551]]}"
00000000000000000057,AZ669,Flank,53875,68,MLC,,45.5983071577,,Berm,-130.39641571044922,-105.83609771728516,-61.75495104970497,998.0243414780848,1,-0.012644199276283552,-2.1619393706802934,00000000000000000057,1,31.684161538268498,-111.44182398322334,136.67581563414748,997.8725436228626,434.7658991393453,0.22063455033243906,0.19444444444444448,0.17921562265892144,-3.657521630510928,-1.0442728428752162,-0.37624317607859814,3.657521630510928,1.0442728428752162,0.628945568527494,3.657521630510928,1.0442728428752162,23.268920282542886,25.00668769716089,24.596684439630042,25.0,54.86553985872855,53.986624605678244,54.03349231046511,54.0,1.0,1.0,1.0071365068838607,1.0,995.7872686429808,996.710630810244,"{""type"":""LineString"",""coordinates"":[[-111.44192521756219,31.68397309252542],[-111.44172274847348,31.68434998393162]]}"
000000000000000000e8,AZ669,Flank,53875,68,MLC,,37.2139732414,,Berm,-130.4059715270996,158.61569375858932,-17.901024753882396,1021.2640049051498,0,2.2941451577836616,0.7661686838597151,000000000000000000e8,1,31.652099363396662,-111.42837968062311,194.4596219093899,1020.058432772815,394.3066696821896,0.13259964306960142,0.13610818405338954,0.15866732275736325,-0.9534901836271956,-0.7710057341117249,-0.14113796083033017,0.9534901836271956,0.7710057341117249,1.0328489965989245,0.9534901836271956,0.7710057341117249,24.0,24.0,24.152503127889045,24.0,54.0,54.0,54.356036417448294,54.0,1.0,1.0,1.3159746110147437,1.0,1018.9178770676241,1019.2560929124373,"{""type"":""LineString"",""coordinates"":[[-111.42856500363256,31.65206032052999],[-111.42830865329483,31.652101487330928],[-111.42821474437253,31.652173458106546]]}"
000000000000000000ee,AZ669,Flank,53875,68,MLC,,370.907496867,,Berm,-49.607712377737045,-90.0,-66.96215355770627,993.7344161101313,1,-0.23239001213867755,-0.4578779589569334,000000000000000000ee,1,31.698018218104494,-111.44206396286297,283.0265915487603,994.675165259809,101.31166718410911,0.16877938285698477,0.1801570276685066,0.16844711486999023,-2.124108122810867,-1.9253732573783395,2.082750614485841,2.124108122810867,1.9253732573783395,1.1852611669022886,2.124108122810867,1.9253732573783395,26.471094123268024,27.204006616430814,26.856869287753106,27.03854559904629,51.52890587673196,50.5919867671384,50.708566425765966,50.92290880190744,1.0,1.0,1.0411661636010416,1.0,993.2340019243253,994.1100022005096,"{""type"":""LineString"",""coordinates"":[[-111.44280243643563,31.69665302021112],[-111.44236813659896,31.69674857466899],[-111.44218746480519,31.697309006850098],[-111.44213299071878,31.69797200553416],[-111.44154362427817,31.699613157899392]]}"
000000000000000000f5,AZ669,Flank,53875,68,MLC,,288.447696422,,Berm,-16.373641967773438,-77.99104416103135,28.33523824378219,994.4460805647051,0,-0.40984551309319595,0.3656672060713209,000000000000000000f5,1,31.692847638744613,-111.44337705034975,212.7110570657817,993.4725355092917,73.68281831501663,0.17172464840858626,0.18767584476359012,0.16648173248391493,-0.904236614241313,-1.3027202121722894,0.32429578114886226,0.904236614241313,1.3027202121722894,0.4281129786729328,0.904236614241313,1.3027202121722894,25.785554608098465,27.65255662833837,26.21068951852587,27.66216053108026,51.22990942822244,50.318178675945354,51.87042758074091,50.33783946891976,1.0,1.0,1.0366506835744012,1.0,992.921156040817,993.3897634215199,"{""type"":""LineString"",""coordinates"":[[-111.44202236748366,31.69231611098524],[-111.44367985470163,31.692811942327207],[-111.44450620651477,31.69365549167198]]}"
000000000000000000f6,AZ669,Flank,53875,68,MLC,,37.6509316377,,Berm,-2.842170943040401E-14,49.60971664692653,-68.96033481395688,994.5921080020895,1,-0.020981896480894196,0.04936823696050646,000000000000000000f6,1,31.703859405961712,-111.44004984218711,141.7778962028514,991.7680053710938,19.506781949071254,0.18573248407643314,0.22792682926829264,0.1694544350492024,-2.4147862047512945,-2.1127535178617336,1.0780867293465235,2.4147862047512945,2.1127535178617336,0.9251281813355187,2.4147862047512945,2.1127535178617336,26.68072650855599,27.0,27.640092324667577,27.0,50.0,50.0,49.65023272571703,50.0,1.0,1.0,1.0,1.0,990.8513123013255,991.7146157141108,"{""type"":""LineString"",""coordinates"":[[-111.44011194064755,31.703697967784237],[-111.43998774351049,31.704020844109117]]}"
000000000000000000f7,AZ669,Flank,53875,68,MLC,,95.2535068103,,Berm,-71.20263671875,-38.07655334472642,0.3161598400154884,1002.4846951342003,0,3.607445420027122,0.6886898177260012,000000000000000000f7,1,31.68552872741642,-111.432306306459,287.74616945513304,998.1812173785889,292.46893568495193,0.2771504494800181,0.2676880194241425,0.17914445225397244,-0.38098697711518525,-0.09256977940208344,0.5716498661041669,0.38098697711518525,0.09256977940208344,-2.371801200716277,0.38098697711518525,0.09256977940208344,24.0,24.0,25.14732856264103,24.0,55.0,55.0,53.638976441471435,55.0,1.0,1.0,1.0,1.0,996.2018255009358,996.2414422286184,"{""type"":""LineString"",""coordinates"":[[-111.43280910675828,31.68553150092564],[-111.43180350618977,31.685525951935045]]}"
000000000000000000f9,AZ669,Flank,53759,19,MLC,,118.284832729,,Berm,16.372665405273466,-13.226577758789034,-67.04902049154387,1000.2811133421516,0,-0.1433912166485036,0.10357608380059714,000000000000000000f9,1,31.687028003915813,-111.42545021440152,118.73452376163746,1003.5229639670217,192.3241841979125,0.2532911986013281,0.2226110038610039,0.18799470389704936,-1.7117248694504497,-1.7190027865634079,1.148244955237298,1.7117248694504497,1.7190027865634079,0.8479771586434027,1.7117248694504497,1.7190027865634079,27.0,26.002767429483765,25.64213149823241,27.0,54.95202893155346,55.23523150612027,54.46940508402897,54.84619970193742,1.0,1.0631186801490156,1.0377697118010076,1.0,1002.5899693692576,1003.5036629690251,"{""type"":""LineString"",""coordinates"":[[-111.42562793905948,31.686518531974855],[-111.42534894152227,31.68735693399682],[-111.42520822606447,31.68750967065449]]}"
00000000000000000211,AZ669,Flank,53738,1,TCD,,59.3906669372,,Berm,-105.8333511352539,-90.0,-22.80019238721668,,1,0.1624130034808756,-0.057139554886117695,00000000000000000211,0,31.701418576496295,-111.50191513495258,42679.88377622137,1084.021029057885,55.25982992835698,0.11818957244908843,0.13315470643056854,0.12204700442399558,-2.179320492704619,-2.7298883806196272,0.057867123382114485,2.179320492704619,2.7298883806196272,1.3393116567256886,2.179320492704619,2.7298883806196272,23.4903564576391,22.42936483893769,22.43963408615469,22.130593132154008,52.74341108754922,54.141270322124605,54.1319369043791,54.738813735691984,1.0,1.0,1.0,1.0,1082.6648571037622,1083.7929329517208,"{""type"":""LineString"",""coordinates"":[[-111.50219474745211,31.70130103666568],[-111.50163552174448,31.70153611571684]]}"
00000000000000000214,AZ669,Flank,53822,37,TCD,,75.9030555925,,Berm,90.00000000000011,-149.56114691949932,59.55137319031253,1151.6318831344556,0,0.6848003922128407,-0.5089582995644424,00000000000000000214,0,31.68981327692044,-111.54854828668492,42682.5003854233,1143.9886534492925,152.11765323456015,0.10421545667447306,0.16523333754900724,0.13819738956193012,-3.5015783178942,-3.4998226123010454,0.5756092428475768,3.5015783178942,3.4998226123010454,1.6141962005508503,3.5015783178942,3.4998226123010454,24.94132693844924,25.0,23.8703098386297,25.0,53.94132693844925,54.0,54.58278622078605,54.0,2.0,2.0,1.7775120454880868,2.0,1142.7260412672547,1144.147625236608,"{""type"":""LineString"",""coordinates"":[[-111.54836841002518,31.689507278748888],[-111.54872816453083,31.690119274839574]]}"
