system:index,AREASYMBOL,FA,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,channel_1000m,channel_100m,channel_10m,channel_200m,channel_500m,channel_700m,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surf_clayD_60,surf_clayU_60,surf_clay_background,surf_claybg,surf_sandD_60,surf_sandU_60,surf_sand_background,surf_sandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
0000000000000000000e,AZ669,6240.172130785861,,53875,68,MLC,,79.7946962579,,Berm,2.842170943040401E-14,113.05947875976557,38.54066962890931,1025.824478210206,1.0,0.16888469163899997,0.011807698173414208,0.3283783625250759,0.8694677443953023,1.0,0,1.5376582048531942,0.11981436406626306,0000000000000000000e,1,31.636120345842045,-111.46883369432283,153.1414318140927,1024.4179296874997,104.23486101108402,0.12452963311382882,0.12740497419052085,0.12602046949423665,-1.0244652666364118,-0.9454310711150241,0.4698510537267945,1.0244652666364118,0.9454310711150241,0.2282623295373772,1.0244652666364118,0.9454310711150241,24.19412635350938,24.88994469974298,24.45009461709113,24.579007633587796,54.735062709355766,54.11005530025703,52.51436267499467,54.420992366412214,2.0,2.0,2.0,2.0,1024.0153945860318,1024.4625188687605,"{""type"":""LineString"",""coordinates"":[[-111.46911364072801,31.636381903151868],[-111.46882944975259,31.636078410400263],[-111.46850924796694,31.635900446594572]]}"
0000000000000000000f,AZ669,5307.928352653819,,53875,68,MLC,,97.1684452909,,Berm,-35.17369079589844,-49.58929443359372,11.235181424911453,1024.5157802005067,1.0,0.15829308955564061,0.014962430167848418,0.2636106519940637,0.692387689800782,0.9999048865008819,0,0.323291928077229,0.0027102692993046175,0000000000000000000f,1,31.637128977290082,-111.46626598356453,98.61891871306807,1023.3468824266553,26.058554810437855,0.12125629472568246,0.13675977653631285,0.12401539723116761,-0.7813768279888791,-0.8003487800891662,0.16099978646423097,0.7813768279888791,0.8003487800891662,0.37197923105869296,0.7813768279888791,0.8003487800891662,22.0,22.139654067905187,23.988592435994523,22.0,56.0,55.901985906470195,53.22352203266945,56.0,2.0,2.0,1.9070830446970481,2.0,1022.9098601880869,1023.2537892810783,"{""type"":""LineString"",""coordinates"":[[-111.46666849921992,31.637313430981706],[-111.46648956295127,31.637121510267036],[-111.46633740350221,31.637050410457743],[-111.46602883342383,31.63710527894516],[-111.465782965967,31.63713752554354]]}"
00000000000000000011,AZ669,17.273780187284377,,53788,25,MLC,,89.8641805437,,Berm,119.58743286132818,-130.42058181762695,-37.17370710453242,1049.4643981917113,1.0,0.060621561651379156,0.004877798593077684,0.14744610666911415,0.492059742910051,0.973748427605047,0,-0.2268688510939654,-0.33118805154244335,00000000000000000011,1,31.604669960989014,-111.49164402680911,57.337737298631446,1048.4639892578125,393.9744449209014,0.16381736665797336,0.15522480600215607,0.14991974577836537,-2.173046732115381,-2.6056175847625127,0.7828784074528509,2.173046732115381,2.6056175847625127,1.9567424694245499,2.173046732115381,2.6056175847625127,24.676052096664904,24.049314862219546,23.466355342007212,24.436981430264723,52.64789580667021,53.90137027556092,52.50423527506342,53.12603713947058,2.0,2.0,1.524491173136101,2.0,1047.9332293002374,1048.7418954091015,"{""type"":""LineString"",""coordinates"":[[-111.49189382882548,31.60439592432761],[-111.49191035094348,31.604552608046347],[-111.49125274645958,31.60488206880228]]}"
00000000000000000015,AZ669,16.733699195826983,,53902,85,MLC,,55.947037677,,Berm,-105.84527587890625,-180.0,47.97475971403129,1034.2357299241,0.9759087919398233,0.09598764476445955,0.0076507131376649835,0.2003278340900539,0.2423166817260173,0.3915234151792625,0,1.458852677675146,0.4712403876286433,00000000000000000015,1,31.627281857031434,-111.48523083508705,152.61430505538345,1038.0792721264984,128.99004769192254,0.15773353751914237,0.16727358576694557,0.15184036782140295,-4.871357200911007,-3.2471895153890955,1.9355973578982837,4.871357200911007,3.2471895153890955,1.644419983788718,4.871357200911007,3.2471895153890955,26.0,25.241309447643417,24.88032370809979,25.831887201735366,52.0,52.0,52.24183246932988,52.0,2.0,2.0,1.4837625202317568,2.0,1036.8980749487805,1038.2381769949623,"{""type"":""LineString"",""coordinates"":[[-111.48540982525176,31.627480469177694],[-111.48505184568658,31.62708324463553]]}"
00000000000000000016,AZ669,8770.03547683633,,53875,68,MLC,,58.2053146898,,Berm,13.218688964843722,90.00000000000011,16.115819071657423,1032.9548292817474,1.0,0.23091891079204094,0.02959816807665397,0.2699889552601297,0.28548339530338346,0.8859413761398927,0,0.9423095882673717,0.44818176117977504,00000000000000000016,1,31.62941051361583,-111.48000734277619,71.39672255017614,1032.549785741843,484.9122043073678,0.14210445153875184,0.14773177642871016,0.14210498128795235,-0.8960231560931788,-1.09885557036489,0.32515193754458477,0.8960231560931788,1.09885557036489,0.739058910348831,0.8960231560931788,1.09885557036489,24.0,24.0,23.467418205789457,24.0,52.0,52.0,52.626840297454486,52.0,2.0,2.0,1.7796182358587653,2.0,1032.0033901778042,1032.3472751669444,"{""type"":""LineString"",""coordinates"":[[-111.48030107862213,31.629465841049996],[-111.47999210525722,31.629435653514307],[-111.47973494451882,31.62930226549536]]}"
00000000000000000017,AZ669,14700.810568423765,,53875,68,MLC,,39.492030573,,Berm,-74.15517425537111,0.0,18.906493165852996,1032.9023269702266,1.0,0.0862288025325214,0.016097675970743745,0.0862288025325214,0.10263569593822996,0.8294466844849387,0,-0.08079675312829505,-0.17768442613356913,00000000000000000017,1,31.630050255812495,-111.47971261208312,37.08354625861487,1032.18994140625,456.0653664518442,0.14880222910865257,0.14398153627648244,0.14317157202355257,-0.7915332953507459,-0.9828410135627337,0.1361192596255023,0.7915332953507459,0.9828410135627337,0.6837925021932278,0.7915332953507459,0.9828410135627337,24.34780100937275,24.0,23.615880110827053,24.0,51.65219899062726,52.0,52.27061704961195,52.0,2.0,2.0,1.7808899842331645,2.0,1031.7793746042873,1031.9701712111103,"{""type"":""LineString"",""coordinates"":[[-111.47990662019673,31.630116704006884],[-111.47951860424669,31.629983807324788]]}"
00000000000000000018,AZ669,240.99600889819413,,53875,68,MLC,,38.339118906,,Berm,138.62460327148438,49.58718872070321,23.23335081450928,1032.7921675989182,1.0,0.06946473330688457,0.004017768074796533,0.11418533560517638,0.13093750214991878,0.7329101528907521,0,0.49561441218071295,0.23637271018605277,00000000000000000018,1,31.63048643712265,-111.47983785583178,38.32162605546345,1031.8689295688523,409.9971904379147,0.14910812199886808,0.13663219170769125,0.14127886584598542,-1.0317752272455891,-0.9690808678500388,0.48291105053825356,1.0317752272455891,0.9690808678500388,0.35257344210435804,1.0317752272455891,0.9690808678500388,25.0,24.010663507109005,23.488003430539603,24.709748892171344,51.0,51.989336492891006,52.35353590944845,51.29025110782865,2.0,2.0,1.7975339556919203,2.0,1031.5645754509953,1031.8372268956036,"{""type"":""LineString"",""coordinates"":[[-111.48001883701268,31.63056413029213],[-111.47965687495318,31.630408743697895]]}"
00000000000000000019,AZ669,12.587977945583122,,53875,68,MLC,,46.0786824433,,Berm,90.0,138.62460327148443,43.344963802504985,1032.5999049540587,1.0,0.013046817809735715,8.654605512262495E-5,0.02847906126378878,0.13496316383528859,0.710855038963755,0,0.3010857247171199,0.35767210155717266,00000000000000000019,1,31.631186138344038,-111.47955617804415,76.99657223552656,1031.2049560546875,336.2885536525769,0.1765473954698297,0.1465820862307438,0.14127886584598542,-1.4664330661848908,-1.391942496251545,0.46147568299223474,1.4664330661848908,1.391942496251545,0.9494147586015819,1.4664330661848908,1.391942496251545,25.308693454637353,25.0,23.98954085036256,25.0,51.0,51.0,51.85067630184944,51.0,2.0,2.0,1.8610741497996854,2.0,1030.9726757727392,1031.519182016237,"{""type"":""LineString"",""coordinates"":[[-111.479719231358,31.63134003342439],[-111.47939312526982,31.63103224305648]]}"
0000000000000000001b,AZ669,5796.398755714432,,53875,68,MLC,,115.475776454,,Berm,1.1368683772161603E-13,66.93280029296875,-73.35550111001959,1049.933302981659,1.0,0.026769323994368096,7.128981090377653E-7,0.12146215402163635,0.40560623072947277,0.6896825821169507,0,-0.279588812027754,-0.19360562337756873,0000000000000000001b,1,31.60122710898521,-111.49114531831827,58.432447405779094,1052.094107168692,55.28903517776985,0.19012112031802897,0.18391806569582636,0.15277191327865206,-1.6098112167687761,-1.686297274057324,1.0775284268239225,1.6098112167687761,1.686297274057324,0.8289463768555075,1.6098112167687761,1.686297274057324,25.34027459954234,25.6060987470679,25.300040136049077,25.502122498483935,52.578432494279184,52.39390125293207,51.00745974454083,52.49787750151608,2.0,2.0,1.76222991041035,2.0,1051.1529708014439,1051.7262489444063,"{""type"":""LineString"",""coordinates"":[[-111.49120493110644,31.600757557117596],[-111.49131570692029,31.60092731406778],[-111.49092210104453,31.60170360735938]]}"
0000000000000000001c,AZ669,8319.875585844631,,53788,25,MLC,,198.576111277,,Berm,1.4210854715202004E-13,90.00000000000006,-60.95440647107625,1048.5298946677613,1.0,1.9206416597284648E-4,0.0,0.04621486558265287,0.38448213435669554,0.7570783456383063,0,-0.2552123531864152,-0.17282588478133665,0000000000000000001c,1,31.602688259936805,-111.4914089801514,100.9884872385017,1050.3030131255987,201.25359789552473,0.1684352895391935,0.1762965266158545,0.15291042134860838,-2.2371403103848024,-2.8831222025536363,0.8351694485183241,2.2371403103848024,2.8831222025536363,0.5631289843768172,2.2371403103848024,2.8831222025536363,24.79514596062458,24.98394215100489,24.32652506097303,24.909590498138652,52.71934826883913,53.01605784899508,51.81456203259371,52.78993086332212,2.0,2.0,1.61439680348764,2.0,1049.7339142268877,1050.5076943374233,"{""type"":""LineString"",""coordinates"":[[-111.4917552290459,31.601919849438588],[-111.49183032079394,31.602268883135725],[-111.49094571666582,31.603212770140658],[-111.49091028648141,31.6034413096218]]}"
0000000000000000001d,AZ669,10.749385055849025,,53875,68,MLC,,91.2472678844,,Berm,-105.84904479980469,16.358642578125,-24.921394379547426,1049.0815949479706,1.0,0.12059306103877605,0.010313305727009926,0.36773553080893306,0.9466456478677105,1.0,0,-0.05109339699455227,1.47574082204334,0000000000000000001d,1,31.603756360282894,-111.49572608408803,124.85006492748113,1048.3017371226165,408.9371154805504,0.15553719515464343,0.158289679458184,0.1520498533017764,-2.582895718741838,-0.29074291004894803,0.319387615912774,2.582895718741838,0.29074291004894803,-4.240955372210162,2.582895718741838,0.29074291004894803,25.576868543649983,25.156448345712352,24.467774144401055,25.397743300423134,49.42313145635,49.84355165428764,49.8156736671087,49.60225669957687,2.0,2.0,2.0,2.0,1047.7871967465312,1047.7983967006246,"{""type"":""LineString"",""coordinates"":[[-111.49614889639578,31.603559904303125],[-111.49530326999624,31.603952814870077]]}"
0000000000000000001e,AZ669,2230.908153384332,,53875,68,MLC,,67.8667883593,,Berm,-149.58413124084473,90.0,75.98007124075208,1048.4527916119832,1.0,0.046657861847062096,0.003620021805224392,0.16864479644025288,0.6811313897728182,1.0,0,0.2817569103267242,0.13107856372119378,0000000000000000001e,1,31.604156653922733,-111.49701547047543,79.27538186511899,1048.0970458984375,528.4609912069857,0.15477276066568368,0.14987692366151503,0.14882958879453034,-1.5324281688212977,-2.343300472476244,-0.019442177512398,1.5324281688212977,2.343300472476244,0.5651563171829821,1.5324281688212977,2.343300472476244,26.0,26.0,25.036533371625325,26.0,49.0,49.0,49.09185285248549,49.0,2.0,2.0,2.0,2.0,1047.7203351275684,1047.9572132540254,"{""type"":""LineString"",""coordinates"":[[-111.49709032200052,31.604456421781045],[-111.49694061943227,31.603856886020747]]}"
0000000000000000001f,AZ669,216896.73316202595,,53875,68,MLC,,230.585737437,,Berm,38.04962158203125,0.0,-20.075880804553563,1055.4699571819397,1.0,0.0969796918437544,0.009217672650740553,0.25993937394964595,0.957649719643783,1.0,0,0.34757982058778997,-0.5924077610367596,0000000000000000001f,1,31.594261704431286,-111.49651392849637,78.41033661258653,1056.3501287332133,129.01262857293787,0.14809328037696226,0.16957834721274534,0.15917988010106748,-1.5702387261321746,-1.4994541995276904,0.20931560850196243,1.5702387261321746,1.4994541995276904,-0.36550786306065675,1.5702387261321746,1.4994541995276904,27.788710347251058,28.0,26.827680596994277,28.0,49.990416254033136,49.852678999329044,49.953258985479046,49.887380073800735,2.0,2.0,2.0,2.0,1054.6097208246088,1054.8592332459764,"{""type"":""LineString"",""coordinates"":[[-111.49762682103423,31.594149310714595],[-111.49717638305835,31.59406149426791],[-111.49612004174944,31.594168605945523],[-111.49569463625924,31.59485546777855]]}"
00000000000000000021,AZ669,23.27191716880251,,53875,68,MLC,,84.2797184344,,Berm,66.93397521972656,-81.76677367129162,-42.23693596813432,1048.6352490373488,1.0,0.42330806562375733,0.0518201622522105,0.741053620774066,0.9105739943024437,1.0,0,0.14682472835350888,-0.23227010262703104,00000000000000000021,1,31.60555184917942,-111.49467070846595,110.28856277677212,1046.9988812559866,512.3447417848002,0.16945960622749123,0.16529909986169256,0.15286228481784658,-2.200373707309609,-0.8832384087058927,-0.005671985308784618,2.200373707309609,0.8832384087058927,0.4099624088485143,2.200373707309609,0.8832384087058927,25.0,25.0,24.384927023847855,25.0,50.0,50.0,50.165673279754024,50.0,2.0,2.0,1.9422400820119199,2.0,1046.2614662550347,1046.3985276862757,"{""type"":""LineString"",""coordinates"":[[-111.4949753678297,31.60527524166764],[-111.4943660472921,31.60582845596814]]}"
00000000000000000022,AZ669,2011.3168272350629,,53875,68,MLC,,175.888812192,,Berm,-113.06674553706998,-57.430450439453125,-26.301018282507194,1048.1379527087686,1.0,0.06935710397550748,0.006816315851204917,0.22888490907067718,0.7471737777096088,1.0,0,0.08854230332890727,0.40805927410397963,00000000000000000022,1,31.602745788580478,-111.49820103411254,27.667526805828636,1049.5530297339378,506.0943833583011,0.16289252300902238,0.1607667362668008,0.1508867187348203,-3.5702394288757664,-0.5638849120629175,-4.754636770775657,3.5702394288757664,0.5638849120629175,-1.5091900276123247,3.5702394288757664,0.5638849120629175,26.739247892803117,27.0,25.4368196250236,27.0,48.19033210863771,48.0,48.89327750615204,48.0,2.0,2.0,1.9298977412246245,2.0,1049.297699718721,1049.359975162854,"{""type"":""LineString"",""coordinates"":[[-111.4990047527509,31.60234854410447],[-111.49739730861717,31.603143028024597]]}"
00000000000000000025,AZ669,22.90210732131219,,53902,85,MLC,,81.2451446377,,Berm,-89.99999999999999,141.9356689453125,-10.82729188238979,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.13045347889290046,-1.1882287189950655,00000000000000000025,0,31.643746496739197,-111.5010056379823,42692.879771119304,1056.9849853515625,53.71925446970807,0.14150943396226418,0.11996370235934664,0.14007021177039605,-1.9696092848055287,-1.171916622711933,-0.4449016843424639,1.9696092848055287,1.171916622711933,-2.593739827473958,1.9696092848055287,1.171916622711933,22.0,22.0,24.089300555033805,22.0,55.0,55.0,54.01812554548628,55.0,1.0,1.0,1.025872517533743,1.0,1056.319135031898,1057.578477801399,"{""type"":""LineString"",""coordinates"":[[-111.50058726654964,31.64382651116203],[-111.50142400869483,31.643666480951897]]}"
00000000000000000029,AZ669,436.31160617028,,53875,68,MLC,,111.51038936,,Berm,49.58650207519534,-89.99999999999999,-4.367621226749964,1033.7662348934778,1.0,0.2805838835689835,0.029411968057524066,0.4722733086735566,0.7444792062778709,0.896672658761709,0,0.07536330304277031,-0.036203401221135766,00000000000000000029,1,31.627304150575906,-111.48170841006457,74.9947701728606,1034.3299932712462,353.3648383229047,0.15203853674680162,0.13352852565042317,0.13444275774332246,-0.837290450590899,-0.11580588389551849,-0.16700409260389887,0.837290450590899,0.11580588389551849,0.5165147911649608,0.837290450590899,0.11580588389551849,23.758786120718515,23.66120035698349,23.620109240501954,23.71540616246498,51.241213879281496,51.33879964301651,53.07185155736857,51.284593837535006,2.0,2.0,1.8188215162305112,2.0,1033.8313672262218,1034.1362368376358,"{""type"":""LineString"",""coordinates"":[[-111.48229439700683,31.62725939307542],[-111.48112242255853,31.62734890540041]]}"
0000000000000000002b,AZ669,11.3760508617066,,53875,68,MLC,,59.4137143421,,Berm,-21.37945556640625,-158.62076064144424,-10.172535859118742,1033.6586491929509,1.0,0.21919327710828831,0.013949759164702397,0.48155605524442185,0.6047467763034939,1.0,0,0.046057562986910064,-0.16611290633708764,0000000000000000002b,1,31.628199980266878,-111.47988892894271,103.4529997130216,1032.85400390625,397.89228374345925,0.14734246400882575,0.1373671962721768,0.1402069784628788,-1.068223553039843,-0.6323553339040018,0.3119820746125394,1.068223553039843,0.6323553339040018,0.27852925535739814,1.068223553039843,0.6323553339040018,23.72490182257577,22.0,23.226130259421588,22.0,52.137549088712106,53.0,52.94739824801504,53.0,2.0,2.0,1.9411945571505231,2.0,1032.6385635516347,1032.931817248144,"{""type"":""LineString"",""coordinates"":[[-111.48019484409085,31.628145088418407],[-111.47958301343355,31.628254871386034]]}"
0000000000000000002c,AZ669,43.52185367021915,,53875,68,MLC,,46.2689219732,,Berm,138.63198852539057,-57.43138122558594,-4.433372977099472,1048.515736645053,1.0,0.2831421396374839,0.03163697353368791,0.4961875202246013,0.6496711650737658,1.0,0,-0.09612530643035402,-0.16650002811472883,0000000000000000002c,1,31.606127420203805,-111.49580405744244,122.17039477062369,1046.966949883243,494.4592487089791,0.15161372163537268,0.1694686209912599,0.15125311241267578,-1.148563496259385,-1.14881985744978,0.542112909467202,1.148563496259385,1.14881985744978,0.6528238165086956,1.148563496259385,1.14881985744978,26.038814219319185,25.81532663316583,24.871220096893122,26.0,48.96118578068082,49.18467336683417,49.403510211150525,49.0,2.0,2.0,2.0,2.0,1046.415943287037,1046.8063746631935,"{""type"":""LineString"",""coordinates"":[[-111.4960472872083,31.60610856194022],[-111.49556082757806,31.60614627800653]]}"
