system:index,AREASYMBOL,FA,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,channel_1000m,channel_100m,channel_10m,channel_200m,channel_500m,channel_700m,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surf_clayD_60,surf_clayU_60,surf_clay_background,surf_claybg,surf_sandD_60,surf_sandU_60,surf_sand_background,surf_sandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
0000000000000000017a,AZ669,7.655247559274754,,53895,8,TCD,,16.9928730879,,Berm,-67.02587890625,89.99999999999989,-21.235603968751843,824.3527581810496,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.1156341324813835,-0.045025756830175054,0000000000000000017a,0,32.01814115948302,-111.40183206374488,42608.05030923871,827.343017578125,45.97235985332155,0.1139713514635666,0.13424236604570772,0.123470078692715,-0.449951171875,-0.5171610514322538,0.1505614588499308,0.449951171875,0.5171610514322538,-0.48411051432291663,0.449951171875,0.5171610514322538,20.165706051873205,21.0,21.852181231423053,21.0,52.83429394812681,52.0,49.64070209544022,52.0,1.0,1.0,1.0,1.0,826.9867224570168,827.0295408707916,"{""type"":""LineString"",""coordinates"":[[-111.40191339705375,32.01810955417593],[-111.4017507303799,32.0181727647382]]}"
0000000000000000017c,AZ669,15.902770233568713,,53806,3,TCD,,137.66137142,,Berm,-130.29355239868164,49.70632294463587,-61.351175043049075,814.3218075880363,1.0,0.3172493620123954,0.03741584639688908,0.5106689755741893,0.7593164418519869,0.9295236359217403,0,-0.2304478476778684,-0.4029512887851919,0000000000000000017c,0,32.01886287137238,-111.36414543957554,115.81034294282213,811.859375,58.150710459573276,0.11789883268482487,0.11756328057995549,0.11470591921164638,-3.6846438139872357,-3.422501913516953,1.5120191498059892,3.6846438139872357,3.422501913516953,1.524188522853554,3.6846438139872357,3.422501913516953,21.137334188076338,20.0,22.40744226572102,20.0,50.862665811923655,52.0,49.01055828841132,52.0,1.0,1.0,1.0,1.0,810.7925274188702,812.2072108677455,"{""type"":""LineString"",""coordinates"":[[-111.36455325565336,32.01837021663],[-111.36396166237986,32.01896752133229],[-111.36394095618289,32.019048189040745],[-111.36397330784229,32.01925409517541],[-111.36393141735574,32.0192945195233],[-111.36398966077617,32.01940183011118]]}"
0000000000000000017e,AZ669,5.2781331559285585,,53807,30,TCD,,61.6432218477,,Berm,-99.62438964843749,0.0,83.77430805312628,810.602171744552,1.0,0.10867126215169852,0.012648082065101797,0.15786413102518393,0.3004583617470147,0.46683062159549304,0,-0.14977763556303197,-0.2441179633764974,0000000000000000017e,1,32.01831130181118,-111.37629281115481,180.95247921048758,811.6163891299221,229.86151921548822,0.07370553011623814,0.07414164869795992,0.08488302734916622,-0.6246463131536757,-1.2189839680989394,0.4626465834580055,0.6246463131536757,1.2189839680989394,0.19786969374384475,0.6246463131536757,1.2189839680989394,20.0,20.027581534888213,21.649789395463596,20.0,53.0,52.97241846511178,51.10341531725778,53.0,1.0,1.0,1.0,1.0,810.8103922130641,811.1893508498733,"{""type"":""LineString"",""coordinates"":[[-111.37626277673796,32.01803597938094],[-111.37632284575214,32.018586624234324]]}"
00000000000000000182,AZ669,4.909055118110234,,53807,30,TCD,,52.2127717142,,Berm,-30.529124525645557,-30.529144287109375,86.8776156717953,810.5457566021951,0.9904733721457695,0.03772536577902679,0.0,0.17938673130037777,0.4263805121845821,0.6027697477728484,0,0.11662476463836915,0.1848725827805902,00000000000000000182,1,32.02197769710118,-111.3733973536234,68.95828181844298,808.3602397303426,221.42758138408914,0.07953537861322924,0.08096069868995628,0.09666828358302205,-0.789031982421875,-0.4619266252139482,1.191231595570154,0.789031982421875,0.4619266252139482,0.23776186493080334,0.789031982421875,0.4619266252139482,22.81008865026845,23.0,22.54288337086673,23.0,48.63928080908978,48.180671744287686,49.96881282595687,48.208151382823864,1.0,1.0,1.0,1.0,807.6286546943555,808.2824271065848,"{""type"":""LineString"",""coordinates"":[[-111.3734727601979,32.02217763663693],[-111.37333547665555,32.02202578085136],[-111.3734500451343,32.02176122773047]]}"
00000000000000000187,AZ669,378.39392144084366,,53817,35,TCD,,47.0264891257,,Berm,119.48137581453278,112.9774169921875,4.968013364657272,,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2132016096755183,0.5351507378609118,00000000000000000187,0,32.00321369031736,-111.46761909568721,42611.45309836877,907.4609985351561,22.98801532808637,0.12226807991745615,0.13374281751535566,0.13256552819543108,-4.40312849158579,-5.50868423736398,0.40100692814254063,4.40312849158579,5.50868423736398,2.7849682174464383,4.40312849158579,5.50868423736398,25.017305315203956,26.0,22.79208648205001,26.0,50.96538936959209,49.0,52.66672679657976,49.0,1.9826946847960445,1.0,1.6736229358502974,1.0,906.2272397440088,907.9749571766089,"{""type"":""LineString"",""coordinates"":[[-111.46786620571976,32.00323517039553],[-111.4673719857705,32.00319220976022]]}"
00000000000000000188,AZ669,105570.91201732766,,53807,30,TCD,,27.3625114932,,Berm,-158.53914833068848,-89.99999999999999,22.065494507734574,813.9805875553315,1.0,0.28693019966128314,0.027269954772858526,0.5350812077009427,0.99557980935819,1.0,0,2.1495730416921943,0.05026169160816757,00000000000000000188,1,32.0141887583895,-111.37337202771243,42608.950786830945,812.2540283203125,55.88291831994013,0.12211981566820279,0.12421006755284378,0.10248399186377652,-0.8207877183368737,-0.9851107766442624,0.22928728376105786,0.8207877183368737,0.9851107766442624,0.3617028745346336,0.8207877183368737,0.9851107766442624,24.0,23.807993730407517,22.69304507960567,24.0,48.0,48.0,47.89067455888537,48.0,1.0,1.0,1.0,1.0,811.6824749251058,812.1114298502604,"{""type"":""LineString"",""coordinates"":[[-111.37350364394797,32.01424210979118],[-111.37324041163015,32.01413540685193]]}"
00000000000000000189,AZ669,2101.0179640718566,,53855,55,TCD,,117.48803909,,Berm,89.99999999999994,-158.53956222534177,65.399547422798,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7244660783204961,0.45417229152106764,00000000000000000189,0,32.01283275569476,-111.35107620701503,42609.26020426275,839.6455116856281,36.778921774762004,0.12636505460218406,0.124080604534005,0.11202497810310935,-2.2974899009383307,-1.3581656429572604,1.0901135529913593,2.2974899009383307,1.3581656429572604,1.3278579832892017,2.2974899009383307,1.3581656429572604,23.0,23.0,23.403499490645345,23.0,53.0,53.0,52.92795995456541,53.0,1.0,1.0,1.0,1.0,838.6808704723011,839.1954885629507,"{""type"":""LineString"",""coordinates"":[[-111.35131980977019,32.01332027660967],[-111.3508961473175,32.01248401733501],[-111.3508693050373,32.01233630946578]]}"
0000000000000000018a,AZ669,50.34823803191489,,53807,30,TCD,,53.1855812616,,Berm,-108.73966979980466,-35.27690124511719,70.89988520777591,828.2934499192262,1.0,0.5977949535178614,0.0863942935003767,0.9588145413876121,1.0,1.0,0,0.8707460696555336,0.23875576719475888,0000000000000000018a,1,31.99072001494396,-111.38403845530809,21.199294847209803,827.0499877929688,531.1617346754845,0.10859598853868195,0.07201899402040103,0.12004949136461296,-0.5112666551416396,-0.7247648693265774,-0.5414035259385249,0.5112666551416396,0.7247648693265774,0.1270720396462366,0.5112666551416396,0.7247648693265774,25.55022026431718,26.800792864222004,24.290083039514,26.01698113207547,47.46343612334801,47.06640237859266,46.87172193445573,47.32767295597484,1.0,1.0,1.0,1.0,826.3063507080078,826.6775606799054,"{""type"":""LineString"",""coordinates"":[[-111.38411823524284,31.99095040355291],[-111.38395867577408,31.99048962628509]]}"
0000000000000000018b,AZ669,120.38929513758008,,53807,30,TCD,,26.8159820847,,Berm,-2.842170943040401E-14,89.99999999999994,0.7310772734557863,828.2056491641547,1.0,0.4619078910404695,0.05075690768340078,0.8894782869971144,1.0,1.0,0,-1.175076546581848,-0.6642963990682113,0000000000000000018b,1,31.99164463670598,-111.38334343229323,99.15025929287957,825.968505859375,570.3188105685715,0.1408332510613091,0.17605633802816903,0.12409442154666764,-1.372461712823565,-1.5437941201379317,0.9723188458800299,1.372461712823565,1.5437941201379317,1.2037176885324166,1.372461712823565,1.5437941201379317,27.288622754491016,27.108938547486034,23.94435270120069,27.0,43.06706586826346,43.33659217877096,47.76511951728942,43.5,1.0,1.0,1.0,1.0,825.5231719862187,826.0830377208688,"{""type"":""LineString"",""coordinates"":[[-111.38348531685313,31.991646447130464],[-111.38320154773893,31.99164282612362]]}"
0000000000000000018c,AZ669,38.940247753218365,,53807,30,TCD,,67.1414687931,,Berm,-130.30023193359375,-149.47754116595496,62.08951337443959,821.2979781470643,1.0,0.36203388326960445,0.04267103806554512,0.7235918779211709,1.0,1.0,0,0.10194255453989681,0.05119639437082515,0000000000000000018c,1,31.99765781475213,-111.38251514755447,104.84620336357902,822.6388627173196,429.9315836749323,0.09988633134413187,0.18689347462353598,0.12592929001650133,-1.5756253893903247,-1.4554988795210306,0.2618665588619251,1.5756253893903247,1.4554988795210306,0.8053614045013545,1.5756253893903247,1.4554988795210306,22.0,22.0,24.532738521533833,22.0,50.0,50.0,47.40805906841573,50.0,1.0,1.0,1.0,1.0,821.8791489366444,822.5608183762123,"{""type"":""LineString"",""coordinates"":[[-111.38264966214057,31.997936434677523],[-111.38260708290609,31.997806693853214],[-111.38235835158225,31.997386488195406]]}"
0000000000000000018d,AZ669,63.79997205337803,,53807,30,TCD,,32.4661249391,,Berm,149.47723388671875,2.842170943040401E-14,54.3161228568745,821.3578473593496,1.0,0.28461820270934085,0.02407933190678,0.6549586604830846,1.0,1.0,0,-0.20731172688438887,-0.40880474565018304,0000000000000000018d,1,31.99836453823924,-111.38176333007489,68.08355014749772,821.5999971516927,450.61828619817925,0.16283618581907086,0.22292529958561996,0.10463935970791421,-1.4861035445430844,-1.3105777602598323,-0.023197972494320613,1.4861035445430844,1.3105777602598323,0.6646283464959879,1.4861035445430844,1.3105777602598323,21.83752977203131,22.0,24.732104123732796,22.0,50.16247022796869,50.0,46.52793251316637,50.0,1.0,1.0,1.0,1.0,821.2478102843218,821.876474609375,"{""type"":""LineString"",""coordinates"":[[-111.3818531851034,31.99848965882381],[-111.38167347529159,31.998239417591343]]}"
0000000000000000018e,AZ669,26.09625590694293,,53807,30,TCD,,29.7795070345,,Berm,-49.700027465820284,49.69993591308594,76.12000950959856,821.4010009765624,1.0,0.25381517237028633,0.021818586853451265,0.6389361479819652,1.0,1.0,0,-0.1933448143838256,-0.6139270600367114,0000000000000000018e,1,31.998652991066336,-111.38114967794328,49.11164851440571,821.3489990234375,501.3820587318804,0.09940514917743279,0.16283618581907086,0.1025485355891861,-1.5595529141578481,-2.528914582086202,0.6500244140626895,1.5595529141578481,2.528914582086202,0.5956659688577778,1.5595529141578481,2.528914582086202,21.0,21.965447154471555,24.501052729111507,21.0,51.0,50.03455284552848,46.51103985585104,51.0,1.0,1.0,1.0,1.0,820.7518211065151,821.3469199340708,"{""type"":""LineString"",""coordinates"":[[-111.38118174543986,31.99878276395246],[-111.38111761053749,31.998523218172146]]}"
0000000000000000018f,AZ669,29.908075165058403,,53807,30,TCD,,29.8874848918,,Berm,-2.842170943040401E-14,149.4772171564208,69.4379645095893,821.4576102333201,1.0,0.24487665079936136,0.021167351162363873,0.6022653161312522,1.0,1.0,0,-0.06205788200243009,-0.11053821283159132,0000000000000000018f,1,31.998737289049807,-111.3806665565493,37.23865263871851,820.9030151367188,541.1256076451,0.10787720822473214,0.15411692684419956,0.10459462707817276,-1.2232490627245625,-2.443285885673788,0.3057601100711812,1.2232490627245625,2.443285885673788,0.4891247521339892,1.2232490627245625,2.443285885673788,21.0,21.030430797433542,24.462247815907922,21.0,51.0,50.96956920256644,46.382017555683255,51.0,1.0,1.0,1.0,1.0,820.4250062226978,820.8395329662545,"{""type"":""LineString"",""coordinates"":[[-111.38071437930209,31.998864775661175],[-111.38061873392951,31.998609802420514]]}"
00000000000000000190,AZ669,98.30614135469457,,53807,30,TCD,,54.7092962163,,Berm,-2.5579538487363607E-13,49.700103759765625,-68.1202143952383,821.537526900435,1.0,0.2614227343912523,0.023610843992982137,0.5915849939358745,1.0,1.0,1,0.6142360512794488,0.07849651969794544,00000000000000000190,1,31.998742548155757,-111.38018131882329,36.608919684639154,820.4816326861614,587.6452870813779,0.11793231531159717,0.1168964505720153,0.1103380818941607,-0.9857647800561152,-1.2561452116772216,3.068981345102391,0.9857647800561152,1.2561452116772216,0.7161389175261472,0.9857647800561152,1.2561452116772216,21.0,21.00182992465016,24.15537814985873,21.0,51.0,50.99634015069967,46.690858798606286,51.0,1.0,1.0,1.0,1.0,819.6949228140024,820.5427572271595,"{""type"":""LineString"",""coordinates"":[[-111.38009474497619,31.998978589635094],[-111.38021426234124,31.99865131935707],[-111.3802297687434,31.998588577400106],[-111.38028200490841,31.99851229061349]]}"
00000000000000000191,AZ669,15.467040798147153,,53807,30,TCD,,15.4206251707,,Berm,-149.47700881958008,112.97830200195312,81.1547355371732,821.3804523185615,1.0,0.24695009936705706,0.02132947277008635,0.5701800714774794,1.0,1.0,0,-0.12840981973651097,-0.5611545932143673,00000000000000000191,1,31.999158696363807,-111.38051589868216,36.10269118794587,820.8049926757812,540.8496426706172,0.11434564616801392,0.11529434774105224,0.10052288702500654,-1.4266511036959173,-2.359320377260758,0.8333333333333334,1.4266511036959173,2.359320377260758,0.6398185663679594,1.4266511036959173,2.359320377260758,21.590673575129543,21.071624504724166,24.483298575666247,21.333333333333332,49.81865284974093,50.85675099055166,45.98357204439795,50.333333333333336,1.0,1.0,1.0,1.0,820.3561630264694,820.9181356516581,"{""type"":""LineString"",""coordinates"":[[-111.38052669548752,31.999228076839533],[-111.38050510189314,31.999089315887176]]}"
00000000000000000192,AZ669,20.155026922767824,,53807,30,TCD,,22.185593611,,Berm,-74.21518707275388,90.0,83.53466445578046,821.4199829101561,1.0,0.24717733351796323,0.021692628515803426,0.5488115142884898,1.0,1.0,0,-0.7873957077233897,-0.33839061932283576,00000000000000000192,1,31.999220901586977,-111.38003137097031,25.894484304263834,820.4210205078125,563.6263945615788,0.08904502437625468,0.1171126198083067,0.10636507412581737,-3.637554510058976,-1.0356115964379455,-0.34450116783659723,3.637554510058976,1.0356115964379455,0.5137270985202728,3.637554510058976,1.0356115964379455,21.75775656324583,21.446778042959423,24.24686656835887,21.68946796959826,49.48448687350837,50.10644391408115,46.15849702751551,49.62106406080348,1.0,1.0,1.0,1.0,819.9480818260836,820.4566818829196,"{""type"":""LineString"",""coordinates"":[[-111.38005934495847,31.999314564344942],[-111.38001702728388,31.999247517365717],[-111.38003753039456,31.9991220649868]]}"
00000000000000000196,AZ669,38632.79641323565,,53807,30,TCD,,107.303325731,,Berm,112.97879028320318,130.3006803469993,13.477408797863784,821.2684177897988,1.0,0.22418368372076014,0.01631668515261819,0.38933240514575806,0.9561421222954778,1.0,0,2.112692805786555,0.6977227137436662,00000000000000000196,1,31.996581389758298,-111.37979320477578,50.08821637697664,822.4720676852651,719.2189666577724,0.11576815207229668,0.14868299445471353,0.12596245715044627,-3.185729235241297,-1.4337442546900547,0.2882823321298626,3.185729235241297,1.4337442546900547,2.183519241928972,3.185729235241297,1.4337442546900547,24.619254370730573,25.0,23.28907798395565,25.0,49.198680097255995,49.0,49.021213827957304,49.0,1.0,1.0,1.0,1.0,820.0551684276166,820.056107673993,"{""type"":""LineString"",""coordinates"":[[-111.38033763449894,31.996711867407722],[-111.37924877660187,31.99645090978419]]}"
00000000000000000243,AZ669,98.7962037728801,,53899,82,TCD,,189.89380744,,Berm,-90.0,-1.1368683772161603E-13,89.56810720082947,,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.32479299251506916,-0.3389909615998042,00000000000000000243,0,32.00871544100929,-111.4113027043966,42610.197455005204,843.2152099609375,827.5480310612666,0.10088082271162416,0.10278114665553281,0.11282064365592696,-2.2771445393156,-2.546843414405373,0.9524343685869022,2.2771445393156,2.546843414405373,1.0544839227086793,2.2771445393156,2.546843414405373,26.0,26.0,22.400701643197216,26.0,48.0,48.0,50.25574963616177,48.0,1.0,1.0,1.0,1.0,842.6679934349728,843.491929085447,"{""type"":""LineString"",""coordinates"":[[-111.4113077658726,32.00786011362178],[-111.411289643219,32.0085095164656],[-111.41132066086698,32.00957075747142]]}"
00000000000000000252,AZ669,67.24065604794194,,53807,30,TCD,,94.3121470101,,Berm,-112.98035430908203,-49.697172913269924,30.705527595983547,828.6395699508602,1.0,0.4835059163718729,0.057568782241297356,0.7526734796052463,1.0,1.0,0,0.5589338747170038,0.017859541223361093,00000000000000000252,1,31.989534290094777,-111.38397593640062,103.9496247214738,827.7730102539062,439.57863281533076,0.08546770601336305,0.07480756718449615,0.1278289274557783,-1.168935511895711,-1.3024370220742298,-0.08132686621896332,1.168935511895711,1.3024370220742298,0.6240950051145926,1.168935511895711,1.3024370220742298,27.0,27.0,23.883744914747894,27.0,46.77206775784434,47.0,47.324924489877006,47.0,1.0,1.0,1.0184729863079498,1.0,826.8710029568674,827.5972618709336,"{""type"":""LineString"",""coordinates"":[[-111.3842817146598,31.989830345075333],[-111.38411231918668,31.989530814871475],[-111.38385965474072,31.989424101289423],[-111.38353898044342,31.989389244847345]]}"
00000000000000000253,AZ669,89.01081524576712,,53807,30,TCD,,28.0347072627,,Berm,-101.97127532958986,-130.30252998829627,-5.684745546711792,828.2308724193365,1.0,0.530835902827822,0.07964054642613834,0.9110620183428431,1.0,1.0,0,-0.17757988624808016,1.035716207444342,00000000000000000253,1,31.990666029610743,-111.38369765539984,30.568328704340875,826.8579711914062,506.97276830238974,0.1043131293938818,0.21755725190839698,0.12009000429278303,-1.2262990851152153,-1.2462992592463138,0.6133015950520834,1.2262990851152153,1.2462992592463138,0.950544484120428,1.2262990851152153,1.2462992592463138,24.308939793229275,27.0,24.203736980619425,27.0,47.89702006892358,47.0,47.05725049058538,47.0,1.0,1.0,1.0,1.0,825.8399703982417,826.2783474392361,"{""type"":""LineString"",""coordinates"":[[-111.38384382116645,31.990669103912836],[-111.38361781818834,31.990656352568518],[-111.38356544009268,31.99069681518526]]}"
